"CODE_GESIS","NOM_DANS_GESIS","UID_DHIS2","NOM_DANS_DHIS2","DISTRICT","REGION",,,
110143090,"CSB2 FUNHECE Andrefan'Ambohijanahary","cYEBOzwjBdU","FSP_ FUNHECE Andrefan'Ambohijanahary","Antananarivo Renivoh","Analamanga",,,
110141035,"CSB2 Garnison Militaire Analakely","lU9txKxxIX8","FSP_Garnison Militaire Analakely","Antananarivo Renivoh","Analamanga",,,
110141072,"CSB2 Garnison Millitaire Ampahibe","Smift9hbtX2","FSP_Garnison Millitaire Ampahibe","Antananarivo Renivoh","Analamanga",,,
110141053,"CSB2 Garnison Police Antanimora","GzUmoiyCrss","FSP_ Garnison Police Antanimora","Antananarivo Renivoh","Analamanga",,,
110142022,"CSB2 Havozo Faravohitra","UpIAQSjyj0D","FSP_Havozo Faravohitra","Antananarivo Renivoh","Analamanga",,,
110141004,"CSB2 Isotry Annexe","BTovhI5myb3","CSB2 Isotry Annexe","Antananarivo Renivoh","Analamanga",,,
110141005,"CSB2 Isotry Central","gJnQmgrHMaW","CSB2 Isotry Central","Antananarivo Renivoh","Analamanga",,,
110143073,"CSB2 JIRAMA Antanimena","ZacMcpSlqhu","FSP_ Jirama Antanimena","Antananarivo Renivoh","Analamanga",,,
110143157,"CSB2 Lycee Moderne Ampefiloha","ZGNNoeaoJxR","FSP_Lycee Moderne Ampefiloha","Antananarivo Renivoh","Analamanga",,,
110143026,"CSB2 MADARAIL Soarano","vYw6g1Gh9lW","FSP_ MADARAIL Soarano","Antananarivo Renivoh","Analamanga",,,
110141080,"CSB2 Mahamasina","PfP0yq3CnQt","CSB2 Mahamasina","Antananarivo Renivoh","Analamanga",,,
110143064,"CSB2 MahasoaTsaramasay","M92HwPtvScw","FSP_ Mahasoa Tsaramasay","Antananarivo Renivoh","Analamanga",,,
110143074,"CSB2 Mahereza Tsaramasay","ynbGN3JjpKP","FSP_ Mahereza Tsaramasay","Antananarivo Renivoh","Analamanga",,,
110143027,"CSB2 Maison Diabète Faravohitra","MipS8MO8UNo","FSP_Maison Diab?te Faravohitra","Antananarivo Renivoh","Analamanga",,,
110143117,"CSB2 Mampitasoa Manjakaray","R0U2Uie7p5T","FSP_ Mampitasoa Manjakaray","Antananarivo Renivoh","Analamanga",,,
110143075,"CSB2 Manampisoa Ankadifotsy","YZ9g5zZvPJS","FSP_ Manampisoa Ankadifotsy","Antananarivo Renivoh","Analamanga",,,
110143028,"CSB2 Manampy Soa Manarintsoa","iVLpRxwY10w","FSP_ Manampy Soa Manarintsoa","Antananarivo Renivoh","Analamanga",,,
110143076,"CSB2 Manaovasoa Andravoahangy","qUqXSKIZ2dP","FSP_ Manaovasoa Andravoahangy","Antananarivo Renivoh","Analamanga",,,
110143147,"CSB2 Manasoa 67 Ha","RTWBcCUaVZf","FSP_Manasoa 67 Ha","Antananarivo Renivoh","Analamanga",,,
110141052,"CSB2 Médecine Préventive Ankatso","Z7zvMKn0DMc","CSB2 M�decine Pr�ventive Ankatso","Antananarivo Renivoh","Analamanga","changement uid",,
110143029,"CSB2 Miafa Ankasina","huarBhGo9tQ","FSP_ Miafa Ankasina","Antananarivo Renivoh","Analamanga",,,
110141060,"CSB2 MINFB Tsiazotafo","T09IgOhE4Ns","FSP_ MINFB Tsiazotafo","Antananarivo Renivoh","Analamanga",,,
110141087,"CSB2 MINSAN Befelatanana","YBghPG0iea7","FSP_ MINSAN Befelatanana","Antananarivo Renivoh","Analamanga",,,
110143092,"CSB2 Mitia Andavamamba","b4hqyQ8OIOo","FSP_ Mitia Andavamamba","Antananarivo Renivoh","Analamanga",,,
110143093,"CSB2 Mitsimbina Anosibe","GF0SNcIvxWs","FSP_ Mitsimbina Anosibe","Antananarivo Renivoh","Analamanga",,,
110143114,"CSB2 Mitsinjo Ny Aina Manjakaray","G49ehKoK7EG","FSP_Mitsinjo Ny Aina Manjakaray","Antananarivo Renivoh","Analamanga",,,
110143145,"CSB2 Mobile Hilfe Madagascar Analakely","DgXDLgk2H7d","FSP_Mobile Hilfe Madagascar Analakely","Antananarivo Renivoh","Analamanga",,,
110143135,"CSB2 MSI 67Ha","tblgCyZSIvC","FSP_MSI 67 Ha","Antananarivo Renivoh","Analamanga",,,
110143077,"CSB2 MSI Avaradoha","WTOFUvOQmPi","FSP_ MSI Avaradoha","Antananarivo Renivoh","Analamanga",,,
110143030,"CSB2 MSI Isotry","BnEwoxJsAl4","FSP_ MSI Isotry","Antananarivo Renivoh","Analamanga",,,
110143136,"CSB2 Ny Aina Andavamamba","ARNAvVWx6W7","FSP_ Ny Aina Andavamamba","Antananarivo Renivoh","Analamanga",,,
110143017,"CSB2 Ny Havana 67 Ha","QuBL9G8sDCy","FSP_Ny Havana 67 Ha","Antananarivo Renivoh","Analamanga",,,
110143129,"CSB2 OMNIS Andraharo","OwLqafxsfT1","FSP_ OMNIS Andraharo","Antananarivo Renivoh","Analamanga",,,
110143130,"CSB2 OSTIE Ambohimanarina","hh80aeRUX1y","FSP_ OSTIE Ambohimanarina","Antananarivo Renivoh","Analamanga",,,
110143032,"CSB2 OSTIE Ampasamadinika","qdgCX4DWppO","FSP_ OSTIE Ampasamadinika","Antananarivo Renivoh","Analamanga",,,
110143095,"CSB2 OSTIE Anosibe","JDRMg4tVTdo","FSP_ OSTIE Anosibe","Antananarivo Renivoh","Analamanga",,,
110143078,"CSB2 OSTIE Behoririka","trhLqEYK6Ig","FSP_ OSTIE Behoririka","Antananarivo Renivoh","Analamanga",,,
110142133,"CSB2 Pentekotiste Mitambatra Andohalo","ltyesSfEH9b","FSP_Pentekotista Mitambatra Andohalo","Antananarivo Renivoh","Analamanga",,,
110141054,"CSB2 Primature Mahazoarivo","YRZRuu9PNWJ","FSP_ Primature Mahazoarivo","Antananarivo Renivoh","Analamanga",,,
110142024,"CSB2 SAF FJKM Analakely(isalama)","FLIu457Cg2M","FSP_SAF Fjkm Analakely","Antananarivo Renivoh","Analamanga",,,
110143036,"CSB2 Sambatra Izay Salama (SISAL) 67 Ha","wi5eBtKado9","FSP_ Sambatra Izay Salama (SISAL) 67 Ha","Antananarivo Renivoh","Analamanga",,,
110143152,"CSB2 SHABBIR Antohomadinika","ERu8is9BA1I","FSP_SHABBIR Antohomadinika","Antananarivo Renivoh","Analamanga",,,
110143037,"CSB2 Soa Iombonana III G Hangar","JRohNKH9kRV","FSP_Soa Iombonana IIIG Hangar","Antananarivo Renivoh","Analamanga",,,
110143091,"CSB2 Soa ny Aina Andrefan'Ambohijanahary","NJb2RSLxvlC","FSP_ Soa ny Aina Andrefan'Ambohijanahary","Antananarivo Renivoh","Analamanga",,,
110143150,"CSB2 Top Réseau Antanjombe Ambony Ambohimanarina","bPiWeVoryaO","FSP_Top R�seau Antanjombe Ambony Ambohimanarina","Antananarivo Renivoh","Analamanga",,,
110142039,"CSB2 TPLA 67 HaSALFA","Ioj3K5qwmEf","FSP_TPLA 67 HaSALFA","Antananarivo Renivoh","Analamanga",,,
110141003,"CSB2 Tsaralalana","PndXs3uNFPE","CSB2 Tsaralalana","Antananarivo Renivoh","Analamanga",,,
110143139,"CSB2 UMP Analamahitsy","ZCDzTWevsY6","FSP_UMP Analamahitsy","Antananarivo Renivoh","Analamanga",,,
110143040,"CSB2 Zehra Tsaralalana","vUQqmmeOSlO","FSP_Zehra Tsaralalana","Antananarivo Renivoh","Analamanga",,,
110142164,"Dispensaire FLM Manorosoa Ambolokandrina","MurBAA8d2LC","FSP_Dispensaire FLM Manorosoa Ambolokandrina","Antananarivo Renivoh","Analamanga",,,
110143173,"Dispensaire IFANOMEZANTSOA 67 Ha","YPg2nILsNoa","FSP_Dispensaire IFANOMEZANTSOA 67 Ha","Antananarivo Renivoh","Analamanga",,,
110142168,"Dispensaire MIKOLO","sg1XpUInS49","FSP_Dispensaire MIKOLO","Antananarivo Renivoh","Analamanga",,,
110143175,"Dr NORO Andraisoro","QqVwTwsESjE","FSP_Dr NORO Andraisoro","Antananarivo Renivoh","Analamanga",,,
110143177,"FITIAVANA NY AINA cab d'accouchement","L1MKVzp27kR","FSP_FITIAVANA NY AINA cab d'accouchement","Antananarivo Renivoh","Analamanga",,,
110141169,"Formation Sanitaire des forces armées EP1 Mahazoar","QsJQQx9UagZ","FSP_Formation Sanitaire des forces arm�es EP1 Mahazoar","Antananarivo Renivoh","Analamanga",,,
110143176,"MSI ANDOHANIMANDROSEZA","mQvhQd94I62","FSP_MSI ANDOHANIMANDROSEZA","Antananarivo Renivoh","Analamanga",,,
110141180,"Service Medecine Preventive et Curative Ankatso I","FRYnwBgOvxa","FSP_Service Medecine Preventive et Curative Ankatso I","Antananarivo Renivoh","Analamanga",,,
110841001,"CSB2 Alarobia","FSgL6UoNhbW","CSB2 Alarobia","Manjakandriana","Analamanga",,,
110851053,"CARMMA Andriampamaky","FlhxJzVipDV","CARMMA Andriampamaky","Manjakandriana","Analamanga",,,
110851039,"CSB1 Ambohidraisolo","A1SY9AiVPYF","CSB1 Ambohidraisolo","Manjakandriana","Analamanga",,,
110851042,"CSB1 Ambohipeno","h9jVzjMLzgC","CSB1 Ambohipeno","Manjakandriana","Analamanga",,,
110851037,"CSB1 Ambohitrinibe II","mn09KD8bEAy","CSB1 Ambohitrinibe II","Manjakandriana","Analamanga",,,
110851010,"CSB1 Ambohitsimeloka","eLgG5kIDacA","CSB1 Ambohitsimeloka","Manjakandriana","Analamanga",,,
110851015,"CSB1 Amboronosy","ibTDkQCt3YH","CSB1 Amboronosy","Manjakandriana","Analamanga",,,
110851017,"CSB1 Ampahitrizina","oQ46RBwLAPp","CSB1 Ampahitrizina","Manjakandriana","Analamanga",,,
110851021,"CSB1 Ampaneva","nRgkpDYR803","CSB1 Ampaneva","Manjakandriana","Analamanga",,,
110851045,"CSB1 Andranomalaza","WwvUbwKaCZi","CSB1 Andranomalaza","Manjakandriana","Analamanga",,,
110851028,"CSB1 Anjohy","rUaGUUfuZA8","CSB1 Anjohy","Manjakandriana","Analamanga",,,
110851024,"CSB1 Anjozoro","h9hSg6zL7eT","CSB1 Anjozoro","Manjakandriana","Analamanga",,,
110851047,"CSB1 Ankadimanga","AW7UKvIRs1t","CSB1 Ankadimanga","Manjakandriana","Analamanga",,,
110851019,"CSB1 Bedia","H1sp1pbOzuU","CSB1 Bedia","Manjakandriana","Analamanga",,,
110853052,"CSB1 MIAINA Ambohimanjaka Sambaina","HmpBbtiqFEZ","FSP_MIAINA Ambohimanjaka Sambaina","Manjakandriana","Analamanga",,,
110841006,"CSB2 Ambanitsena","gtTCcnIrvEo","CSB2 Ambanitsena","Manjakandriana","Analamanga",,,
110841007,"CSB2 Ambatolaona","HXAO1dhoiNR","CSB2 Ambatolaona","Manjakandriana","Analamanga",,,
110841008,"CSB2 Ambatomanga","NBFB7j4zcjx","CSB2 Ambatomanga","Manjakandriana","Analamanga",,,
110841011,"CSB2 Ambatomena","JjNn4SwawN5","CSB2 Ambatomena","Manjakandriana","Analamanga",,,
110841012,"CSB2 Ambohibao Atsimo","uBgxTw49L5F","CSB2 Ambohibao Atsimo","Manjakandriana","Analamanga",,,
110841013,"CSB2 Ambohibary","PYyXwE3Dohr","CSB2 Ambohibary","Manjakandriana","Analamanga",,,
110841048,"CSB2 Ambohidratrimoanala","stDPQpfSFDq","CSB2 Ambohidratrimoanala","Manjakandriana","Analamanga",,,
110841020,"CSB2 Ambohimanarivo","wWI10Mb5YuF","CSB2 Ambohimanarivo","Manjakandriana","Analamanga",,,
110841027,"CSB2 Ambohitrakatso","LyOr0mUo02S","CSB2 Ambohitrakatso","Manjakandriana","Analamanga",,,
110841014,"CSB2 Ambohitrandriamanitra","X00c260k7SE","CSB2 Ambohitrandriamanitra","Manjakandriana","Analamanga",,,
110841016,"CSB2 Ambohitrolomahitsy","S4Hewxq1bqe","CSB2 Ambohitrolomahitsy","Manjakandriana","Analamanga",,,
110841022,"CSB2 Ambohitrony","IelrWDC9jWp","CSB2 Ambohitrony","Manjakandriana","Analamanga",,,
110841018,"CSB2 Ambohitseheno","owAPHKrAwkK","CSB2 Ambohitseheno","Manjakandriana","Analamanga",,,
110841009,"CSB2 Ampanarivo","P0H1cTAHV6P","CSB2 Ampanarivo","Manjakandriana","Analamanga",,,
110841023,"CSB2 Anjepy","NietkXWQ2q6","CSB2 Anjepy","Manjakandriana","Analamanga",,,
110841025,"CSB2 Anjoma Betoho","ZzhvERaJNXW","CSB2 Anjoma Betoho","Manjakandriana","Analamanga",,,
110841026,"CSB2 Ankazondandy","iwEVFmCQf28","CSB2 Ankazondandy","Manjakandriana","Analamanga",,,
110841002,"CSB2 Ankorona","htHF02BNRV8","CSB2 Ankorona","Manjakandriana","Analamanga",,,
110841031,"CSB2 Antsahalalina","LP6aRH0fVv0","CSB2 Antsahalalina","Manjakandriana","Analamanga",,,
110841032,"CSB2 Carion","H6xu93JnULT","CSB2 Carion","Manjakandriana","Analamanga",,,
110842051,"CSB2 CJM Fitiavana Manjakandriana","DcO9G9uDLAZ","FSP_CJM Fitavana Manjakandriana","Manjakandriana","Analamanga",,,
110842030,"CSB2 EKAR Andranovelona","GIlLfpoaeJp","FSP_ EKAR Andranovelona","Manjakandriana","Analamanga",,,
110843004,"CSB2 JIRAMA Antelomita","kMheWleJcRx","FSP_ Jirama Antelomita","Manjakandriana","Analamanga",,,
110841036,"CSB2 Mantasoa","jomKukAIuGH","CSB2 Mantasoa","Manjakandriana","Analamanga",,,
110841038,"CSB2 Merikanjaka","gsbadfBIG0J","CSB2 Merikanjaka","Manjakandriana","Analamanga",,,
110841041,"CSB2 Miadanandriana","fsxNvq7tDlq","CSB2 Miadanandriana","Manjakandriana","Analamanga",,,
110843036,"CSB2 ONG MOBILE HILFE MADAGASCAR","vN45F2FNz1p","FSP_ONG Mobile HILFE Madagascar","Manjakandriana","Analamanga",,,
110843035,"CSB2 Rabary Ravoherisoa Manjakandriana","kdGP02i8zPP","FSP_Rabary Ravoherisoa Manjakandriana","Manjakandriana","Analamanga",,,
110841043,"CSB2 Ranovao","ZPTSQ0HP2BC","CSB2 Ranovao","Manjakandriana","Analamanga",,,
110843005,"CSB2 RasoanomenjanaharyAnkadimbazimba","eWMBoXpLYhK","FSP_ CML Rasoanomenjanahary Alarobia","Manjakandriana","Analamanga",,,
110841044,"CSB2 Sadabe","yYZ3zVtYkff","CSB2 Sadabe","Manjakandriana","Analamanga",,,
110841046,"CSB2 Sambaina","Eu5gjHGQcRO","CSB2 Sambaina","Manjakandriana","Analamanga",,,
110842003,"CSB2 Soanambinina  Alarobia","aHCOz8zQUVd","FSP_ Soanambinina Alarobia","Manjakandriana","Analamanga",,,
110842029,"CSB2 Soeur Ambiatibe","xWUpgEn9cOM","FSP_ Soeur Ambiatibe","Manjakandriana","Analamanga",,,
110841033,"CSB2 Urbain Manjakandriana","lSAZap5tOnv","CSB2 Manjakandriana DU","Manjakandriana","Analamanga",,,
140114112,"ANTANDROKOMBY","yLTiNY22br6","ANTANDROKOMBY","Ambatolampy","Vakinankaratra",,,
140351022,"CSB1 Ambato","NmJkFJUcbM6","CSB1 Ambato","Ambatolampy","Vakinankaratra",,,
140351018,"CSB1 Ambodiriana","kjJPiAOk6Op","CSB1 Ambodiriana","Ambatolampy","Vakinankaratra",,,
140351026,"CSB1 Andriatsivalana","nvQxQGN3dCV","CSB1 Andriatsivalana","Ambatolampy","Vakinankaratra",,,
140351014,"CSB1 Antakasina","x2oWCAD0PRK","CSB2 Antakasina","Ambatolampy","Vakinankaratra",,,
140351011,"CSB1 Antanetibe Andrefana","IHHUmUOK1F9","CSB1 Antanetibe Andrefana","Ambatolampy","Vakinankaratra",,,
140351019,"CSB1 Antanimbaritsara","iMKquEMMktS","CSB1 Antanimbaritsara","Ambatolampy","Vakinankaratra",,,
140352009,"CSB1 Dispensaire des Soeurs EKAR Ihazolava","V9XJhfs87O2","FSP_EKAR Soeurs Ihazolava","Ambatolampy","Vakinankaratra",,,
140352020,"CSB1 Dispensaire des Soeurs Trinitaires Antsampandrano","yEJ889soOKK","FSP_ EKAR Soeurs Trinitaires Antsampandrano","Ambatolampy","Vakinankaratra",,,
140351023,"CSB1 Tsinjony","pvcFNmVVDBB","CSB1 Tsinjony","Ambatolampy","Vakinankaratra",,,
140341001,"CSB2 Ambatolampy","Xkjnm5f38XS","CSB2 Ambatolampy","Ambatolampy","Vakinankaratra",,,
140341006,"CSB2 Ambatondrakalavao","pYHKlqQcPeY","CSB2 Ambatondrakalavao","Ambatolampy","Vakinankaratra",,,
140341007,"CSB2 Ambodifarihy","Vs2KsLo0l69","CSB2 Ambodifarihy","Ambatolampy","Vakinankaratra",,,
140341008,"CSB2 Ambohipihaonana","shFe7JR0ljg","CSB2 Ambohipihaonana","Ambatolampy","Vakinankaratra",,,
140341010,"CSB2 Andranovelona","uDuM3149LFQ","CSB2 Andranovelona","Ambatolampy","Vakinankaratra",,,
140341012,"CSB2 Andravola","tLxt7lmvdtV","CSB2 Andravola","Ambatolampy","Vakinankaratra",,,
140341013,"CSB2 Andriambilany","coND4caQise","CSB2 Andriambilany","Ambatolampy","Vakinankaratra",,,
140341015,"CSB2 Antanamalaza","THu5qfs5wYD","CSB2 Antanamalaza","Ambatolampy","Vakinankaratra",,,
140341016,"CSB2 Antanimasaka","UWTb9ZAkXnK","CSB2 Antanimasaka Tsaramiafara","Ambatolampy","Vakinankaratra",,,
140341017,"CSB2 Antsampandrano","AA87XEni7fH","CSB2 Antsampandrano","Ambatolampy","Vakinankaratra",,,
140341021,"CSB2 Behenjy","FtEjhDAHtfr","CSB2 Behenjy","Ambatolampy","Vakinankaratra",,,
140341025,"CSB2 Belambo","mes2fxe9LE4","CSB2 Belambo","Ambatolampy","Vakinankaratra",,,
140343024,"CSB2 Cabinet Médical Behenjy","MMEyVa0ipYI","FSP_Cabinet M�dical Behenjy","Ambatolampy","Vakinankaratra",,,
140341002,"CSB2 CMS EB4","alr0ASfkfUJ","FSP_ CMS EB4 Ambatolampy","Ambatolampy","Vakinankaratra",,,
140341027,"CSB2 Manjakatompo","nGKcOVz8KDw","CSB2 Manjakatompo","Ambatolampy","Vakinankaratra",,,
140341028,"CSB2 Morarano","TL1Ta5d1hc4","CSB2 Morarano","Ambatolampy","Vakinankaratra",,,
140342005,"CSB2 Orphélinat de la Police","KamZxflMpGb","FSP_Orph�linat de la Police","Ambatolampy","Vakinankaratra",,,
140341029,"CSB2 Sabotsy Namatoana","IN5S59FwptV","CSB2 Sabotsy Namatoana","Ambatolampy","Vakinankaratra",,,
140343004,"CSB2 Tambatra","UBuxsFuTqqA","FSP_ Toby Fitsaboana Tambatra Ambatolampy","Ambatolampy","Vakinankaratra",,,
140341030,"CSB2 Tsiafajavona Ankaratra","n1wE0Ys6dXM","CSB2 Tsiafajavona Ankaratra","Ambatolampy","Vakinankaratra",,,
140341031,"CSB2 Tsinjoarivo","SdIplVuYf48","CSB2 Tsinjoarivo","Ambatolampy","Vakinankaratra",,,
140341037,"Dispensaire Sainte Bernadette Anjarasoa","iC3PuGxDKGd","FSP_Dispensaire Sainte Bernadette Anjarasoa","Ambatolampy","Vakinankaratra",,,
140441001,"CSB2 Ambatolahy","VJDMuES7iCb","CSB2 Ambatolahy","Antanifotsy","Vakinankaratra",,,
140442029,"BLUE STAR MSM A/SO","S20xAcKvTfL","FSP_BLUE STAR MSM A/SO","Antanifotsy","Vakinankaratra",,,
140451003,"CSB1 Ambatolampikely","oJIuqyKCFCP","CSB1 Ambatolampikely","Antanifotsy","Vakinankaratra",,,
140451014,"CSB1 Ambatovaventy Atsinanana","T1nGcWzBUPC","CSB1 Ambatovaventy Atsinanana","Antanifotsy","Vakinankaratra",,,
140451004,"CSB1 Anivosaina","hhMzQ0kLGc4","CSB1 Anivonisaina","Antanifotsy","Vakinankaratra",,,
140451011,"CSB1 Antamiana","VGnGC3vTSoO","CSB1 Antamiana","Antanifotsy","Vakinankaratra",,,
140451021,"CSB1 Beronono","VYkx12OL1WO","CSB1 Beronono","Antanifotsy","Vakinankaratra",,,
140442024,"CSB2  SALFA  SALFA Ambohimandroso","kAos26LwMbf","FSP_ SaLFa Ambohimandroso","Antanifotsy","Vakinankaratra",,,
140442027,"CSB2 AINA Amboatavo Antsahalava","Qfh1jUa3p1m","FSP_ AINA Amboatavo Antsahalava","Antanifotsy","Vakinankaratra",,,
140441002,"CSB2 Ambatomiady","jWSnXpVTQcd","CSB2 Ambatomiady","Antanifotsy","Vakinankaratra",,,
140441005,"CSB2 Ambatotsipihina","ihz13ra6Wx8","CSB2 Ambatotsipihina","Antanifotsy","Vakinankaratra",,,
140441015,"CSB2 Ambatovaventy Andrefana","yUFvqNwdDgt","CSB1 Ambatovaventy Andrefana","Antanifotsy","Vakinankaratra",,,
140441006,"CSB2 Ambodiriana","XvX62mFaSgK","CSB2 Ambodiriana","Antanifotsy","Vakinankaratra",,,
140441008,"CSB2 Ambohimandroso","aUdeoju7ZuI","CSB2 Ambohimandroso","Antanifotsy","Vakinankaratra",,,
140441009,"CSB2 Ambohitompoina","neevlOMJQOS","CSB2 Ambohitompoina Centre","Antanifotsy","Vakinankaratra",,,
140441016,"CSB2 Amboniandrefana","FRUJQCN3pPz","CSB2 Amboniandrefana","Antanifotsy","Vakinankaratra",,,
140441012,"CSB2 Ampitatafika","kWRktNxk87G","CSB2 Ampitatafika","Antanifotsy","Vakinankaratra",,,
140441013,"CSB2 Andranofito","z484woo7Fwi","CSB2 Andranofito","Antanifotsy","Vakinankaratra",,,
140441017,"CSB2 Antanifotsy","hxLrz6HhEWY","CSB2 Antanifotsy","Antanifotsy","Vakinankaratra",,,
140441019,"CSB2 Antsahalava","BBYY8kOqWa4","CSB2 Antsahalava","Antanifotsy","Vakinankaratra",,,
140441020,"CSB2 Antsampandrano","rrxHYforo0Y","CSB2 Antsampandrano","Antanifotsy","Vakinankaratra",,,
140441007,"CSB2 Antsiriribe","GvgmiX3VQT0","CSB1 Antsiriribe","Antanifotsy","Vakinankaratra",,,
140441022,"CSB2 Belanitra","XO5BBcs9S1F","CSB2 Belanitra","Antanifotsy","Vakinankaratra",,,
140442023,"CSB2 Dispensaire des Sœurs Trinitaire","bNYgW3B5POU","FSP_ Soeurs Trinitaires Antanifotsy","Antanifotsy","Vakinankaratra",,,
140442026,"CSB2 Sacré-Coeur Ambohitompoina","OCwcmb5UMW4","FSP_Sacr�-Coeur Ambohitompoina","Antanifotsy","Vakinankaratra",,,
140442025,"CSB2 Soanambinina","vMzxcyN4HbI","FSP_ EKAR Soanambinina","Antanifotsy","Vakinankaratra",,,
140141001,"CSB2 Ambalavato","O46k36uHZAs","CSB2 Ambalavato","Antsirabe I","Vakinankaratra",,,
140143036,"CML ASA","sUDx49QdD7e","CML ASA","Antsirabe I","Vakinankaratra",,,
140143035,"CML Ivory","oDsbm4oZos4","FSP_Ivory","Antsirabe I","Vakinankaratra",,,
140151033,"CSB1 Infirmerie ENIAP","aRsA54WtBqi","FSP_Infirmerie ENIAP","Antsirabe I","Vakinankaratra",,,
140151018,"CSB1 Infirmerie Maison Centrale","IWe99bOpKub","FSP_ Infirmerie Maison Centrale Antsirabe I","Antsirabe I","Vakinankaratra",,,
140141002,"CSB2 Ambohimanarivo","VLQE7JvppwC","CSB2 Ambohimanarivo","Antsirabe I","Vakinankaratra",,,
140141003,"CSB2 Atsinanatsena","mLhxV0BV3Pj","CSB2 Atsinanantsena","Antsirabe I","Vakinankaratra",,,
140143008,"CSB2 BMH","Sxhg7O6f3mf","CSB2 BMH Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143009,"CSB2 Cabinet Aina","aKDcVN4EeX7","FSP_ CML Aina Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143011,"CSB2 Centre Maranatha","L2xaWytfdAR","CSB2 Maranatha Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143031,"CSB2 CML Tsarafandry","LBvJgu2ZaXG","FSP_Tsarafandry","Antsirabe I","Vakinankaratra",,,
140141016,"CSB2 de la Garnison ACMIL","nFKTTaSZCYW","FSP_ Infirmerie ACMIL","Antsirabe I","Vakinankaratra",,,
140141004,"CSB2 Ex CSS","n9s26zU8SYS","CSB2 Ex CSS Atsinanantsena","Antsirabe I","Vakinankaratra",,,
140143015,"CSB2 FUNHECE","JJl6BaGvcw7","FSP_ FUNHECE Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143017,"CSB2 Imahasoazaza","VqsRIE1loCQ","CSB2 Imahasoazaza Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143012,"CSB2 JIRAMA","zEmVJjRyEPc","FSP_ CMS JIRAMA Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143032,"CSB2 Manasoa","cJdPC1YxhjD","FSP_Manasoa","Antsirabe I","Vakinankaratra",,,
140141005,"CSB2 Mandriankeniheny","yuBORM44fhM","CSB2 Mandriankeniheny","Antsirabe I","Vakinankaratra",,,
140143021,"CSB2 Miaramsoandro","BWwLje8ptbw","CSB2 Miaramasoandro","Antsirabe I","Vakinankaratra",,,
140143020,"CSB2 MSI Antsirabe 1","MFRUmfVCReY","FSP_ Marie Stopes Madagascar Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143023,"CSB2 SADIFI Andraikiba","GavUaxRjGf3","FSP_ SADIFI Sainte Claire d'Assise Andraikiba","Antsirabe I","Vakinankaratra",,,
140143024,"CSB2 Salve Regina","z8mVjkutPE9","FSP_ Salve Regina Antsirabe I","Antsirabe I","Vakinankaratra",,,
140143022,"CSB2 SMIA Antsirabe 1","ZQX8ESbC8NX","FSP_ SMIA Antsirabe I","Antsirabe I","Vakinankaratra",,,
140141006,"CSB2 Tsivatrinikamo","JlrpqmnpunG","CSB2 Tsivatrinikamo","Antsirabe I","Vakinankaratra",,,
140241001,"CSB2 Alakamisy","RGKg6HE7ZSG","CSB2 Alakamisy","Antsirabe II","Vakinankaratra",,,
140252037,"CSB1  Sadifi Ambano","BfHsWnx18I5","FSP_ SADIFI Ambano","Antsirabe II","Vakinankaratra",,,
140251005,"CSB1 Ampanantaovana","BrLdZzS0Vac","CSB1 Ampanataovana","Antsirabe II","Vakinankaratra",,,
140251046,"CSB1 Andrakodavaka","xkvqwAPIij4","CSB1 Andrakodavaka","Antsirabe II","Vakinankaratra",,,
140251015,"CSB1 Avarabohitra","O2wcpAFFmxr","CSB1 Avarabohitra","Antsirabe II","Vakinankaratra",,,
140251031,"CSB1 Bemasoandro","VoqM5lO8CP7","CSB2 Bemasoandro","Antsirabe II","Vakinankaratra",,,
140251029,"CSB1 Farihitsara","Y5yv9FrTLNU","CSB1 Farihitsara","Antsirabe II","Vakinankaratra",,,
140251007,"CSB1 Kianjasoa","LiuyBKf0TNX","CSB1 Kianjasoa","Antsirabe II","Vakinankaratra",,,
140251028,"CSB1 Laimbolo","AOix6d9XVRU","CSB1 Laimbolo","Antsirabe II","Vakinankaratra",,,
140252044,"CSB1 Loterana Antanikatsaka","Mvde0PrmlSp","FSP_ SaLFa Antanikatsaka","Antsirabe II","Vakinankaratra",,,
140251043,"CSB1 Mahaimandry","DM9GbiLPuOT","CSB1 Mahaimandry","Antsirabe II","Vakinankaratra",,,
140251024,"CSB1 Mahatsinjo","EekGpf0NPtE","CSB1 Mahatsinjo","Antsirabe II","Vakinankaratra",,,
140251002,"CSB1 Marofangady","ffDOGpTyJVl","CSB1 Marofangady","Antsirabe II","Vakinankaratra",,,
140251008,"CSB1 Morodrano","Omo8ijUE22U","CSB1 Morodrano Trafonomby","Antsirabe II","Vakinankaratra",,,
140251033,"CSB1 Sahanivotry Atsinanana","VW9Oesm2oY4","CSB1 Sahanivotry Atsinanana","Antsirabe II","Vakinankaratra",,,
