cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPCT_MBA_SDM,cPCT_MBA_QRDM,cPCT_MBA_QU,cPCT_MBA_QP,cPCT_MBA_QRFM,cPCT_MBA_NJRS,cPCT_MBE_SDM,cPCT_MBE_QRDM,cPCT_MBE_QU,cPCT_MBE_QP,cPCT_MBE_QRFM,cPCT_MBE_NJRS,cPCT_PBA_SDM,cPCT_PBA_QRDM,cPCT_PBA_QU,cPCT_PBA_QP,cPCT_PBA_QRFM,cPCT_PBA_NJRS,cPCT_PBE_SDM,cPCT_PBE_QRDM,cPCT_PBE_QU,cPCT_PBE_QP,cPCT_PBE_QRFM,cPCT_PBE_NJRS,cPRED_SDM,cPRED_QRDM,cPRED_QU,cPRED_QP,cPRED_QRFM,cPRED_NJRS,cKIAGRAT_SDM,cKIAGRAT_QRDM,cKIAGRAT_QU,cKIAGRAT_QP,cKIAGRAT_QRFM,cKIAGRAT_NJRS,cAMPIINJ1g_SDM,cAMPIINJ1g_QRDM,cAMPIINJ1g_QU,cAMPIINJ1g_QP,cAMPIINJ1g_QRFM,cAMPIINJ1g_NJRS,cAMPIINJ500_SDM,cAMPIINJ500_QRDM,cAMPIINJ500_QU,cAMPIINJ500_QP,cAMPIINJ500_QRFM,cAMPIINJ500_NJRS,cMETROINJ_SDM,cMETROINJ_QRDM,cMETROINJ_QU,cMETROINJ_QP,cMETROINJ_QRFM,cMETROINJ_NJRS,cGENTAIN80_SDM,cGENTAIN80_QRDM,cGENTAIN80_QU,cGENTAIN80_QP,cGENTAIN80_QRFM,cGENTAIN80_NJRS,cGENTA20_SDM,cGENTA20_QRDM,cGENTA20_QU,cGENTA20_QP,cGENTA20_QRFM,cGENTA20_NJRS,cOXYTOINJ_SDM,cOXYTOINJ_QRDM,cOXYTOINJ_QU,cOXYTOINJ_QP,cOXYTOINJ_QRFM,cOXYTOINJ_NJRS,cSULFMAG_SDM,cSULFMAG_QRDM,cSULFMAG_QU,cSULFMAG_QP,cSULFMAG_QRFM,cSULFMAG_NJRS,cCHX_SDM,cCHX_QRDM,cCHX_QU,cCHX_QP,cCHX_QRFM,cCHX_NJRS,cMISPROTOL_SDM,cMISPROTOL_QRDM,cMISPROTOL_QU,cMISPROTOL_QP,cMISPROTOL_QRFM,cMISPROTOL_NJRS
2017,340114,340141023,08,21,24,0,0,0,24,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,100,0,0,0,100,0,10,0,10,0,0,10,0,0,0,0,0,30,0,0,0,0,0,30,5,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,0,30,7,0,7,0,,0,,,,,,,,,,,,,76,0,16,0,60,0
2017,340114,340141023,09,21,24,0,0,0,24,0,,,,,,,,,,,,,,,,,,,100,0,0,0,100,0,,,,,,,,,,,,,,,,,,,5,0,1,0,4,0,,,,,,,,,,,,,,,,,,,9,0,1,0,8,0,8,0,4,0,4,0,60,0,0,0,60,0
2017,340114,340141023,10,21,24,0,0,0,24,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,100,0,0,0,100,0,,,,,,,,,,,,,,,,,,,5,0,3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,0,2,60,0,4,0,56,0
2017,340114,340141023,11,21,24,,12,,12,,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,100,0,0,,100,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,8,0,0,,8,0,0,0,0,0,0,,56,0,4,,52,0
2017,340114,340141023,12,21,12,,,,12,,,,,,,,,,,,,,,,,,,,100,,,,100,,,,,,,30,,,,,,30,,,,,,30,2,,,,2,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,52,,2,,50,0
2017,340115,340143025,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340115,340143025,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,
2017,340116,340141026,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,2,0,8,0,45,0,6,0,39,0,59,0,4,0,55,0,9,0,0,0,9,0,24,0,0,0,24,0,9,0,0,0,9,0,25,0,3,0,22,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,2,0,6,0,39,0,14,0,25,0,55,0,3,0,52,0,9,0,3,0,6,0,24,0,4,0,20,0,9,0,0,0,9,0,22,0,2,0,20,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,5,0,25,0,0,0,25,0,52,0,0,0,52,0,6,0,0,0,6,0,20,0,0,0,20,0,9,0,0,0,9,0,20,0,0,0,20,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,4,0,1,,3,0,0,0,3,,25,0,4,0,21,0,52,0,4,0,48,0,6,0,0,0,6,0,20,0,0,0,20,0,9,0,0,0,9,0,20,0,4,0,16,0,,,,,,,,,,,,
2017,340116,340141026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,20,21,0,6,0,15,0,48,0,6,0,42,0,6,0,0,0,6,0,20,0,0,0,20,0,9,0,0,0,9,0,16,0,5,0,11,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,6,0,9,0,42,0,3,0,39,0,6,0,6,0,0,5,20,0,3,0,17,0,9,0,0,0,9,,11,0,2,0,9,,,,,,,,,,,,,,,,,,,
2017,340116,340141026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,0,15,0,9,0,0,0,9,0,39,0,2,0,37,0,0,5,0,0,5,0,17,0,0,0,17,0,9,0,2,0,7,,9,0,0,0,9,,,,,,,,,,,,,,,,,,,
2017,340116,340141026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,5,0,10,0,9,0,0,0,9,0,37,0,0,0,37,0,5,0,0,0,5,0,17,0,0,0,17,0,7,0,0,0,7,0,9,0,0,0,9,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,4,0,6,0,9,0,0,0,9,0,37,0,0,0,37,0,5,0,0,0,5,0,17,0,0,0,17,0,7,0,0,0,7,0,9,0,0,0,9,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,5,0,1,0,9,0,9,0,0,0,37,0,15,0,22,0,5,0,0,0,5,0,17,0,5,0,12,0,7,0,0,0,7,0,9,0,5,0,4,0,,,,,,,,,,,,,,,,,,
2017,340116,340141026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,,,,,,,22,0,0,0,22,0,5,0,0,0,5,0,12,0,0,0,12,0,7,0,0,0,7,0,4,0,0,0,4,,,,,,,,,,,,,,,,,,,
2017,340116,340141026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,13,,,,,,,,22,,6,,16,,5,,,,5,,12,,6,,6,,12,,6,,6,,7,,,,7,,4,,,,4,,,,,,,,,,,,,
2017,340116,340151027,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,4,0,6,0,15,0,5,0,10,0,25,0,0,0,25,0,5,0,3,0,2,0,15,0,5,0,10,0,,,,,,,20,0,4,0,16,0,,,,,,,,,,,,,,,,,,
2017,340116,340151027,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,1,0,5,,10,0,5,0,5,,25,0,0,0,25,,2,0,0,0,2,0,10,0,0,0,10,,,,,,,,16,0,0,0,16,,,,,,,,,,,,,,,,,,,
2017,340116,340151027,03,21,,,,,,30,,,,,,30,,,,,,,,,,,,30,,,,,,30,5,,4,,1,0,5,,5,,0,0,25,,15,0,10,0,2,,,,2,0,10,0,0,0,10,0,,,,,,,16,,4,,12,0,,,,,,30,,,,,,30,,,,,,30
2017,340116,340151027,04,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,1,15,2,0,14,0,,,,,0,,10,0,10,0,0,,2,0,2,0,0,,10,,5,,5,,,,,,0,,12,,2,,10,,,,,,0,30,,,,,0,30,,,,,0,30
2017,340116,340151027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,1,0,13,,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,5,0,0,0,5,0,0,0,,,0,30,10,0,1,0,9,0,0,0,,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30
2017,340116,340151027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,2,0,11,0,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,,,,,,,9,0,1,0,8,0,,,,,,,,,,,,,,,,,,
2017,340116,340151027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,15,3,0,23,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,,,,,,,8,0,2,0,6,0,,,,,,,,,,,,,,,,,,
2017,340116,340151027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,8,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,
2017,340116,340151027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,3,0,,,,,,,,,,,,,,,,,,
2017,340116,340151027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,6,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,
2017,340116,340151027,11,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,4,0,2,,2,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,0,0,0,0,0,30,,,,,0,,,,,,0,,,,,,0,
2017,340116,340151027,12,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,2,,2,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2017,340117,340151028,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,3,0,9,0,19,0,6,0,13,0,19,0,6,0,13,0,2,0,2,0,0,10,19,0,6,0,13,0,0,0,0,0,0,30,20,0,4,0,16,0,0,0,0,0,0,30,0,0,0,0,0,30,,,,,,
2017,340117,340151028,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,5,0,4,0,13,0,10,0,3,0,13,0,10,0,3,0,0,0,0,0,0,30,13,0,10,0,3,0,0,0,0,0,0,30,16,0,8,0,8,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30
2017,340117,340151028,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,0,4,0,0,15,3,0,3,0,0,15,3,0,3,0,0,30,0,0,0,0,0,15,3,0,3,0,,30,0,0,0,0,0,15,8,0,7,0,1,30,0,0,0,0,0,0,0,0,0,0,0,30,1,0,1,0,0,0
2017,340117,340151028,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,7,,43,,,,,,,,,,,,,,,5,3,,2,,,,,,,,,,,,,,1,30,10,,21,,,,,,0,,,,,,0,,,,,,0,
2017,340117,340151028,05,21,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,43,0,4,,39,0,0,0,0,0,0,30,0,0,,0,0,30,2,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,0,6,0,15,0,,,,,0,30,,,,,0,30,,,,,0,30
2017,340117,340151028,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,4,0,35,0,0,0,0,,0,30,0,0,,0,,30,0,0,0,0,,30,0,0,0,0,0,30,0,0,0,0,0,30,15,0,4,0,11,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,,0,30
2017,340117,340151028,07,21,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5,0,30,0,0,0,0,0,0,30,0,0,0,0,0,30,0,5,5,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,11,0,5,0,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,2,0,3,0
2017,340117,340151028,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,5,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,12,0,,,,,,,,,,,,,3,2,0,0,5,0
2017,340117,340151028,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,8,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,
2017,340117,340151028,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1,0,16,0,0,0,0,,0,30,0,0,0,0,0,30,0,4,1,0,3,0,0,0,0,0,0,30,0,0,0,0,0,30,0,20,4,0,16,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30
2017,340117,340151028,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,11,,5,,4,,4,,,30,,,,,,30,,,,,,30,3,,3,,,30,,,,,,30,16,,11,,5,30,,,,,,30,,,,,,30,,,,,,30
2017,340117,340151028,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30
2017,340118,340141029,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,2,,20,,,,,,,30,14,,14,,0,30,5,,2,,3,,,,,,,30,,,,,,30,43,,4,,39,,,,,,,30,,,,,,30,,,,,,30
2017,340118,340141029,02,21,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,20,0,7,0,13,0,0,0,0,0,0,30,0,0,0,0,0,30,3,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,39,0,10,2,27,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30
2017,340118,340141029,03,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,13,,2,,11,,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,,,,,0,30,27,,4,,23,,,,,,0,30,,20,1,,19,16,,40,,,40,16
2017,340118,340141029,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,5,,18,,,,,,,,19,,3,,16,,40,,,,40,
2017,340118,340141029,05,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,8,,4,,4,,0,0,0,0,0,30,0,0,0,,0,30,0,0,0,0,0,30,0,0,0,,0,30,0,0,0,0,0,30,18,0,4,,14,,0,0,0,0,0,30,16,0,4,,12,,40,,,,40,
2017,340118,340141029,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,,0,30,0,0,0,0,0,30,0,0,0,0,0,30,14,0,4,0,10,0,0,0,0,0,0,30,12,0,4,0,8,0,40,0,0,0,40,0
2017,340118,340141029,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,4,0,11,0,0,0,,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,10,0,6,0,4,0,0,0,0,0,0,0,8,0,6,0,2,0,40,20,0,0,60,0
2017,340118,340141029,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,4,0,7,0,0,0,0,0,0,30,0,0,0,0,0,30,4,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,0,30,4,0,0,0,4,0,0,0,0,0,0,30,2,0,2,0,0,0,60,0,0,0,60,0
2017,340118,340141029,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,5,0,17,0,,,,,,,,,,,,,4,0,0,0,4,0,,,,,,,,,,,,,0,100,5,0,95,0,0,0,0,0,0,30,0,0,0,0,0,30,60,0,0,0,60,0
2017,340118,340141029,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,6,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,6,,89,,,,,,,,,,,,,,,,,,,
2017,340118,340141029,11,21,,,,,,,,,,,,,,,,,,,,,,,,,140,,80,,60,,11,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,1,,88,,,,,,,,9,,1,,8,,60,,,,60,
2017,340118,340141029,12,21,,,,,,,,,,,,,,,,,,,,,,,,,60,,60,,,0,10,,5,,5,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,88,,5,,83,,,,,,,30,8,,5,,3,,30,,60,,,15
2017,340119,340141031,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,,,,,,,,,,,,,,,,,,
2017,340119,340141031,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30
2017,340119,340141031,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30
2017,340119,340141031,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,19,0,11,7,0,0,0,0,0,30,0,0,0,,0,30,0,10,10,0,0,10,0,0,0,0,0,30,0,0,,0,0,30,0,100,19,,81,7,,,,,,,0,40,19,0,21,7,0,80,8,0,72,7
2017,340119,340141031,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,7,0,0,0,,0,30,0,0,0,0,,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,30,81,0,21,0,60,0,,,,,,,21,0,21,0,0,7,72,0,12,0,60,0
2017,340119,340141031,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,30,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,,0,30,0,0,0,0,0,30,0,0,0,0,0,30,60,0,16,0,44,0,0,0,0,0,0,30,0,0,0,,0,30,60,0,8,0,52,0
2017,340119,340141031,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,44,0,20,0,24,0,,,,,,,0,0,0,0,0,30,52,0,6,0,46,0
2017,340119,340141031,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,12,0,12,0,,,,,,,,,,,,,46,0,4,0,42,0
2017,340119,340141031,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,11,0,1,0,,,,,,,,,,,,,42,0,3,0,39,0
2017,340119,340141031,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,39,,10,,29,
2017,340119,340141031,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,29,,10,,19,
2017,340119,340141031,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30
2017,340119,340152032,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340119,340152032,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,0,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,1,,19,,,,,,,,,20,,1,19,,,,,,,
2017,340306,340361005,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,2,,12,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,19,,2,,17,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,1,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,1,,16,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,2,,14,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,14,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,4,1,9,,,,,,,,,,,,,,,,,,,
2017,340306,340361005,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,1,,8,,,,,,,,,,,,,,,20,4,,16,
2017,340306,340361005,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,4,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,3,,5,,,,,,,,,,,,,,16,,4,,12,
2017,340306,340361005,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,2,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,,3,,,,,,,,,,,,,,12,,,,12,
2017,340306,340361006,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340306,340361006,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,340306,340361006,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
