cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CONS_NC,cTOT_CONS,cTOT_ORD_PRES,cORD_SERV,cORD_FACT,cBS
2016,140301,140342003,11,21,,,,,,
2016,140301,140342003,12,21,104,104,104,104,104,
2016,140409,140441018,12,21,181,192,186,181,181,0
2016,140409,140442028,11,21,221,221,,,,
2016,140413,140451310,01,21,103,122,110,105,105,
2016,140413,140451310,02,21,129,144,140,138,138,
2016,140413,140451310,03,21,152,172,163,159,159,
2016,140413,140451310,04,21,126,140,131,130,129,1
2016,140413,140451310,05,21,114,160,157,151,150,1
2016,140413,140451310,06,21,240,261,158,155,152,3
2016,140413,140451310,07,21,151,169,158,158,156,2
2016,140413,140451310,08,21,166,194,188,183,181,2
2016,140413,140451310,09,21,103,113,108,105,104,1
2016,140413,140451310,10,21,114,125,120,115,114,1
2016,140413,140451310,11,21,129,145,139,135,132,3
2016,140413,140451310,12,21,119,140,131,129,127,2
2016,140414,140441401,01,21,260,260,182,169,169,
2016,140414,140441401,02,21,167,183,181,167,167,
2016,140414,140441401,03,21,161,263,252,240,240,
2016,140414,140441401,04,21,288,458,458,439,436,3
2016,140414,140441401,05,21,341,383,362,343,341,2
2016,140414,140441401,06,21,324,366,351,331,323,8
2016,140414,140441401,07,21,337,351,342,342,337,5
2016,140414,140441401,08,21,156,182,186,186,182,4
2016,140414,140441401,09,21,182,208,185,185,182,3
2016,140414,140441401,10,21,158,173,161,158,158,0
2016,140414,140441401,11,21,178,198,180,180,178,2
2016,210101,210142005,02,21,161,161,161,,,
2016,210101,210142005,03,21,294,294,294,,,
2016,210101,210142005,04,21,149,149,149,131,,
2016,210101,210142005,05,21,139,139,,,,
2016,210101,210142005,06,21,135,135,135,130,,
2016,210101,210142005,07,21,155,155,155,155,,
2016,210101,210142005,08,21,128,128,128,,,
2016,210101,210142005,09,21,146,146,146,,,
2016,210101,210142005,10,21,218,218,218,218,,
2016,210101,210142005,11,21,228,228,228,,,
2016,210101,210142005,12,21,214,403,403,,,
2016,210101,210143014,01,21,75,75,75,67,,
2016,210101,210143014,02,21,125,125,125,,,
2016,210101,210143014,03,21,676,676,676,,,
2016,210101,210143014,04,21,76,76,76,,,
2016,210101,210143014,05,21,91,91,91,,,
2016,210101,210143014,06,21,66,66,66,,,
2016,210101,210143014,07,21,44,44,44,,,
2016,210101,210143014,08,21,91,91,91,91,,
2016,210101,210143014,09,21,74,74,74,74,,
2016,210101,210143014,10,21,42,42,42,42,,
2016,210101,210143014,11,21,78,78,78,78,,
2016,210223,210241003,01,21,52,52,45,45,45,0
2016,210223,210241003,02,21,58,60,55,55,55,0
2016,210223,210241003,03,21,59,59,56,56,56,0
2016,210223,210241003,04,21,30,30,26,26,26,0
2016,210223,210241003,05,21,43,43,40,40,40,0
2016,210223,210241003,06,21,35,35,33,33,33,0
2016,210223,210241003,07,21,45,47,40,40,40,0
2016,210223,210241003,08,21,18,18,15,15,15,0
2016,210223,210241003,09,21,50,50,45,45,45,0
2016,210223,210241003,10,21,80,80,75,75,75,0
2016,210223,210241003,11,21,67,70,86,86,86,0
2016,210223,210241003,12,21,50,65,65,65,65,0
2016,210409,210451017,03,21,7,7,7,,,
2016,210409,210451017,04,21,8,10,10,,,
2016,210409,210451017,05,21,25,25,25,25,24,1
2016,210409,210451017,06,21,11,12,12,12,12,
2016,210409,210451017,07,21,19,19,19,19,19,
2016,210409,210451017,08,21,10,10,10,10,10,
2016,210409,210451017,09,21,2,2,2,2,2,
2016,210409,210451017,10,21,4,4,4,4,4,
2016,210409,210451017,11,21,7,7,7,7,7,0
2016,210409,210451017,12,21,6,6,6,6,6,0
2016,210417,210442020,01,21,1158,1321,1149,,,
2016,210417,210442020,02,21,1277,1336,1329,31,,
2016,210417,210442020,03,21,971,1177,1130,,,
2016,210417,210442020,04,21,1063,1200,1105,,,
2016,210417,210442020,05,21,1049,1202,1127,29,,
2016,210417,210442020,06,21,1255,1270,1210,20,,
2016,210417,210442020,07,21,1280,1360,1300,,,
2016,210417,210442020,08,21,1238,1636,1522,32,,
2016,210417,210442020,09,21,1230,1500,1420,,,
2016,210417,210442020,10,21,1072,1206,1108,,,
2016,210417,210442020,11,21,928,1048,910,,,
2016,210417,210442020,12,21,901,958,900,,,
2016,220110,220141016,01,21,239,245,239,135,135,
2016,220110,220141016,02,21,315,323,315,263,263,
2016,220110,220141016,03,21,265,272,265,82,82,
2016,220110,220141016,04,21,261,269,261,128,128,
2016,220110,220141016,05,21,257,269,257,78,78,
2016,220110,220141016,06,21,252,258,252,87,87,
2016,220110,220141016,07,21,303,308,303,147,147,
2016,220110,220141016,08,21,254,258,254,,,
2016,220110,220141016,09,21,295,299,295,225,225,
2016,220110,220141016,10,21,242,250,242,199,199,
2016,220110,220141016,11,21,239,244,239,175,175,
2016,220118,220151026,01,21,112,118,115,61,61,
2016,220118,220151026,02,21,84,84,84,52,51,1
2016,220118,220151026,03,21,118,124,118,54,52,2
2016,220118,220151026,04,21,85,96,96,91,90,1
2016,220118,220151026,05,21,144,162,162,115,115,
2016,220118,220151026,06,21,103,146,146,132,130,2
2016,220118,220151026,07,21,129,145,145,118,118,
2016,220118,220151026,08,21,105,128,124,95,93,2
2016,220118,220151026,09,21,132,141,141,94,93,1
2016,220118,220151026,10,21,106,117,117,45,45,
2016,220118,220151026,11,21,82,95,95,63,62,1
2016,220206,220241012,01,21,45,45,45,37,36,1
2016,220206,220241012,02,21,63,64,64,54,53,1
2016,220206,220241012,03,21,69,71,71,63,60,3
2016,220206,220241012,04,21,73,77,77,57,57,0
2016,220206,220241012,05,21,41,42,42,18,18,
2016,220206,220241012,06,21,48,51,51,34,34,
2016,220206,220241012,07,21,61,66,66,61,61,
2016,220206,220241012,08,21,74,78,78,71,71,
2016,220206,220241012,09,21,89,98,90,81,81,
2016,220206,220241012,10,21,100,106,100,91,91,
2016,220206,220241012,11,21,56,59,59,39,39,
2016,220308,220341011,01,21,182,203,203,21,21,
2016,220308,220341011,02,21,265,417,268,13,13,
2016,220308,220341011,03,21,274,540,274,30,30,
2016,220308,220341011,04,21,174,175,175,30,30,
2016,220308,220341011,05,21,114,289,114,16,16,
2016,220308,220341011,06,21,129,250,136,20,20,
2016,220308,220341011,07,21,143,278,142,22,22,
2016,220308,220341011,08,21,168,312,170,10,10,
2016,220308,220341011,09,21,187,337,138,18,18,
2016,220308,220341011,10,21,71,241,72,10,10,0
2016,220308,220342018,01,21,218,218,,,,
2016,220308,220342018,02,21,228,228,,,,
2016,220308,220342018,03,21,176,180,,,,
2016,220308,220342018,04,21,206,206,,,,
2016,220308,220342018,05,21,241,241,,,,
2016,220308,220342018,06,21,165,169,,,,
2016,220308,220342018,07,21,146,146,,,,
2016,220308,220342018,08,21,126,126,,,,
2016,220308,220342018,10,21,147,147,,,,
2016,220308,220342018,11,21,156,156,,,,
2016,220403,220442039,04,21,573,613,,,,
2016,220403,220442039,05,21,431,485,,,,
2016,220403,220442039,06,21,329,390,,,,
2016,220403,220442039,07,21,362,431,,,,
2016,220403,220442039,08,21,316,436,,,,
2016,220403,220442039,09,21,283,351,,,,
2016,220403,220442039,10,21,288,330,,,,
2016,220403,220442039,11,21,301,353,,,,
2016,310101,310142031,01,21,54,55,54,,,
2016,310101,310142031,02,21,37,38,38,,,
2016,310101,310142031,03,21,55,57,57,,,
2016,310101,310142031,04,21,35,36,36,,,
2016,310101,310142031,05,21,31,33,33,,,
2016,310101,310142031,06,21,40,40,40,,,
2016,310101,310142031,07,21,42,42,42,,,
2016,310101,310142031,08,21,44,44,,,,
2016,310101,310142031,09,21,29,29,29,,,
2016,310101,310142031,10,21,40,40,40,,,
2016,310101,310142031,11,21,43,43,43,,,
2016,310101,310142031,12,21,30,30,30,,,
2016,310101,310143018,01,21,510,616,616,616,,
2016,310101,310143018,02,21,364,391,391,,,
2016,310101,310143018,03,21,455,559,559,,,
2016,310101,310143018,04,21,428,475,475,,,
2016,310101,310143018,05,21,400,443,443,0,,
2016,310101,310143018,06,21,424,464,464,,,
2016,310101,310143018,07,21,417,481,481,,,
2016,310101,310143018,08,21,390,436,436,,,
2016,310101,310143018,09,21,357,396,396,,,
2016,310101,310143018,10,21,358,397,397,,,
2016,310101,310143018,11,21,352,448,448,,,
2016,310101,310143018,12,21,209,334,334,,,
2016,310101,310143019,01,21,433,572,572,,,
2016,310101,310143019,02,21,380,579,579,,,
2016,310101,310143019,03,21,185,563,185,,,
2016,310101,310143019,04,21,420,571,571,,,
2016,310101,310143019,05,21,527,668,668,,,
2016,310101,310143019,06,21,467,656,656,,,
2016,310101,310143019,07,21,454,657,657,,,
2016,310101,310143019,08,21,412,608,608,,,
2016,310101,310143019,09,21,401,610,610,,,
2016,310101,310143019,10,21,329,520,520,,,
2016,310101,310143019,11,21,422,578,578,,,
2016,310101,310143037,01,21,26,63,63,,,
2016,310101,310143037,02,21,20,59,59,,,
2016,310101,310143037,03,21,22,69,69,,,
2016,310101,310143037,04,21,28,63,63,,,
2016,310101,310143037,05,21,21,62,62,,,
2016,310101,310143037,06,21,37,59,59,,,
2016,310101,310143037,07,21,23,59,23,,,
2016,310101,310143037,08,21,30,66,62,,,
2016,310101,310143037,09,21,36,76,63,,,
2016,310101,310143037,10,21,33,69,67,,,
2016,310101,310143037,11,21,33,69,67,,,
2016,310101,310143037,12,21,28,41,40,,,
2016,310234,310242042,01,21,58,67,,,,
2016,310234,310242042,02,21,,,,,,
2016,310234,310242042,03,21,,,,,,
2016,310234,310242042,04,21,24,30,30,,,
2016,310234,310242042,11,21,,,,,,
2016,310315,310342030,01,21,256,276,,,,
2016,310315,310342030,02,21,185,198,173,166,166,
2016,310315,310342030,03,21,228,228,,,,
2016,310315,310342030,04,21,220,230,,,,
2016,310315,310342030,05,21,222,227,,,,
2016,310315,310342030,06,21,195,205,,,,
2016,310315,310342030,07,21,182,201,,,,
2016,310315,310342030,09,21,127,135,,,,
2016,310315,310342030,10,21,156,182,,,,
2016,310315,310342030,11,21,150,165,,,,
2016,310315,310342030,12,21,152,174,,,,
2016,320209,320251029,02,21,24,24,24,24,24,
2016,320209,320251029,03,21,15,,15,,,
2016,320209,320251029,04,21,17,17,17,17,17,
2016,320209,320251029,05,21,18,18,18,,,
2016,320209,320251029,06,21,22,22,22,22,22,
2016,320209,320251029,07,21,17,17,17,17,17,
2016,320209,320251029,08,21,20,20,20,20,20,
2016,320209,320251029,09,21,19,19,19,19,19,
2016,320209,320251029,10,21,21,21,21,21,21,
2016,320209,320251029,11,21,23,23,23,23,23,
2016,320209,320251029,12,21,25,25,25,25,25,
2016,330115,330141019,01,21,568,570,292,292,292,
2016,330115,330141019,02,21,786,803,373,250,26,
2016,330115,330141019,03,21,783,801,357,304,304,
2016,330115,330141019,04,21,987,1005,512,237,237,
2016,330115,330141019,05,21,474,495,102,91,91,
2016,330115,330141019,06,21,457,457,129,112,107,
2016,330115,330141019,07,21,556,556,230,212,197,
2016,330115,330141019,08,21,509,509,509,489,489,
2016,330115,330141019,09,21,779,779,779,779,,
2016,330115,330141019,10,21,540,540,540,540,,
2016,330115,330141019,11,21,1025,1025,,,,
2016,330115,330141019,12,21,,,,,,
2016,330409,330451050,02,21,66,66,66,,,
2016,330409,330451050,03,21,27,27,27,,,
2016,330409,330451050,04,21,38,143,143,0,0,
2016,330409,330451050,05,21,29,30,29,0,0,0
2016,340112,340141020,01,21,656,658,657,285,285,0
2016,340112,340141020,02,21,608,608,608,333,330,3
2016,340112,340141020,03,21,641,641,641,312,310,2
2016,340112,340141020,04,21,745,814,813,326,326,0
2016,340112,340141020,05,21,557,557,557,347,346,1
2016,340112,340141020,06,21,426,429,426,191,190,1
2016,340112,340141020,07,21,346,346,346,80,78,2
2016,340112,340141020,08,21,375,379,375,375,375,0
2016,340112,340141020,09,21,344,344,344,312,312,
2016,340112,340141020,10,21,291,291,291,291,291,
2016,340112,340141020,11,21,252,252,252,0,0,
2016,340112,340141020,12,21,,,,,,
2016,340113,340141022,01,21,111,111,100,72,69,3
2016,340113,340141022,02,21,170,172,172,102,98,4
2016,340113,340141022,03,21,199,199,180,153,152,1
2016,340113,340141022,04,21,212,212,212,160,156,4
2016,340113,340141022,05,21,240,240,240,193,189,4
2016,340113,340141022,06,21,129,129,129,91,87,4
2016,340113,340141022,07,21,208,208,208,167,162,5
2016,340113,340141022,08,21,161,161,161,95,89,6
2016,340113,340141022,09,21,177,177,177,132,132,0
2016,340113,340141022,10,21,212,212,212,150,150,
2016,340113,340141022,11,21,182,182,182,130,130,
2016,340113,340141022,12,21,180,180,180,152,152,0
2016,340114,340141023,01,21,1152,1159,1104,224,216,8
2016,340114,340141023,02,21,1173,1173,1090,558,546,12
2016,340114,340141023,03,21,1029,1036,976,251,246,5
2016,340114,340141023,04,21,1204,1215,1102,271,264,7
2016,340114,340141023,05,21,1226,1236,1100,421,417,4
2016,340114,340141023,06,21,760,772,696,268,267,1
2016,340114,340141023,07,21,522,530,479,128,118,1
2016,340114,340141023,08,21,682,686,606,202,199,3
2016,340114,340141023,09,21,837,837,761,360,360,0
2016,340114,340141023,10,21,998,998,894,376,372,4
2016,340114,340141023,11,21,998,1005,932,169,165,4
2016,340114,340141023,12,21,1147,1156,1099,123,120,3
2016,340115,340143025,01,21,479,479,479,479,479,
2016,340115,340143025,02,21,510,512,512,,,
2016,340115,340143025,03,21,595,595,595,595,595,
2016,340115,340143025,04,21,825,825,825,825,825,0
2016,340115,340143025,05,21,602,602,602,,,
2016,340115,340143025,06,21,513,513,513,513,513,
2016,340115,340143025,07,21,493,493,493,493,,
2016,340115,340143025,08,21,580,580,580,580,,
2016,340115,340143025,09,21,365,365,365,365,,
2016,340115,340143025,10,21,391,391,377,,,
2016,340115,340143025,11,21,391,,391,,,
2016,340115,340143025,12,21,331,331,,,,
2016,340116,340141026,01,21,40,40,40,20,,
2016,340116,340141026,02,21,313,326,326,279,270,9
2016,340116,340141026,03,21,327,332,229,126,124,2
2016,340116,340141026,04,21,329,333,326,172,170,2
2016,340116,340141026,05,21,396,399,399,204,201,3
2016,340116,340141026,06,21,172,177,177,109,103,6
2016,340116,340141026,07,21,195,201,201,169,169,0
2016,340116,340141026,08,21,241,244,244,177,176,1
2016,340116,340141026,09,21,596,596,590,148,143,3
2016,340116,340141026,10,21,601,601,601,162,159,3
2016,340116,340141026,11,21,133,133,133,109,105,4
2016,340116,340141026,12,21,200,200,200,163,155,8
2016,340116,340151027,01,21,113,113,113,100,100,
2016,340116,340151027,02,21,128,136,136,136,136,
2016,340116,340151027,03,21,71,76,76,76,76,
2016,340116,340151027,04,21,134,134,130,130,0,
2016,340116,340151027,05,21,148,148,148,148,148,0
2016,340116,340151027,06,21,103,103,103,103,103,
2016,340116,340151027,07,21,137,143,143,143,143,0
2016,340116,340151027,08,21,120,126,126,126,126,0
2016,340116,340151027,09,21,59,61,61,61,61,
2016,340116,340151027,10,21,55,55,55,55,55,0
2016,340116,340151027,11,21,65,65,65,65,61,3
2016,340116,340151027,12,21,133,136,186,136,0,
2016,340117,340151028,01,21,224,225,194,41,40,1
2016,340117,340151028,02,21,229,230,190,99,98,1
2016,340117,340151028,03,21,229,235,198,61,61,
2016,340117,340151028,04,21,272,274,259,121,121,
2016,340117,340151028,05,21,263,267,251,103,103,0
2016,340117,340151028,06,21,186,187,171,80,80,
2016,340117,340151028,07,21,166,168,142,100,100,0
2016,340117,340151028,08,21,145,145,136,55,54,1
2016,340117,340151028,09,21,185,191,163,100,100,0
2016,340117,340151028,10,21,134,135,,,,
2016,340117,340151028,11,21,177,182,168,73,72,1
2016,340117,340151028,12,21,98,99,90,62,62,0
2016,340118,340141029,01,21,1389,1392,1392,114,114,
2016,340118,340141029,02,21,1022,1022,1015,132,130,2
2016,340118,340141029,03,21,615,615,615,73,72,1
2016,340118,340141029,04,21,1076,1078,1078,210,209,1
2016,340118,340141029,05,21,822,826,826,184,184,
2016,340118,340141029,06,21,403,403,403,403,403,
2016,340118,340141029,07,21,380,381,381,18,18,0
2016,340118,340141029,08,21,321,322,322,155,154,1
2016,340118,340141029,09,21,345,347,347,61,61,0
2016,340118,340141029,10,21,334,336,336,42,41,1
2016,340118,340141029,11,21,329,329,329,49,49,
2016,340118,340141029,12,21,623,624,624,62,62,0
2016,340119,340141031,01,21,972,995,940,344,259,12
2016,340119,340141031,02,21,1048,1103,1000,471,468,3
2016,340119,340141031,03,21,1294,1331,1275,341,341,0
2016,340119,340141031,04,21,1127,1177,1140,613,613,0
2016,340119,340141031,05,21,782,808,756,271,271,
2016,340119,340141031,06,21,562,791,769,315,315,
2016,340119,340141031,07,21,702,725,664,,,
2016,340119,340141031,08,21,1051,1091,1004,648,604,44
2016,340119,340141031,09,21,819,855,808,734,734,0
2016,340119,340141031,10,21,674,804,674,511,449,14
2016,340119,340141031,11,21,1017,1021,,,,
2016,340119,340152032,01,21,212,212,212,212,212,
2016,340119,340152032,02,21,161,161,161,161,159,2
2016,340119,340152032,03,21,315,319,319,319,319,
2016,340119,340152032,04,21,243,252,252,252,250,2
2016,340119,340152032,05,21,282,292,292,292,290,2
2016,340119,340152032,06,21,158,165,165,165,163,2
2016,340119,340152032,07,21,99,99,99,99,96,3
2016,340119,340152032,08,21,100,103,103,103,101,2
2016,340119,340152032,09,21,177,184,184,184,180,4
2016,340119,340152032,10,21,221,221,221,221,118,3
2016,340119,340152032,11,21,79,81,81,81,78,3
2016,340119,340152032,12,21,149,153,153,153,150,3
2016,340306,340361005,01,21,265,265,265,15,15,0
2016,340306,340361005,02,21,355,355,355,5,5,0
2016,340306,340361005,03,21,261,268,268,8,8,
2016,340306,340361005,04,21,396,399,399,0,0,0
2016,340306,340361005,05,21,397,399,399,0,0,0
2016,340306,340361005,06,21,232,232,232,0,0,0
2016,340306,340361005,07,21,250,254,152,92,92,0
2016,340306,340361005,08,21,90,94,55,55,55,0
2016,340306,340361005,09,21,60,60,60,21,21,0
2016,340306,340361005,10,21,53,53,53,52,52,0
2016,340306,340361005,11,21,,,,,,
2016,340306,340361006,01,21,74,75,75,65,65,
2016,340306,340361006,02,21,70,73,73,70,70,
2016,340306,340361006,03,21,68,74,74,69,69,
2016,340306,340361006,04,21,45,45,45,40,40,0
2016,340306,340361006,05,21,81,81,81,0,0,0
2016,340306,340361006,06,21,42,42,42,38,38,0
2016,340306,340361006,07,21,66,66,66,60,60,
2016,340306,340361006,08,21,31,31,20,18,18,
2016,340306,340361006,09,21,16,16,16,14,14,0
2016,340306,340361006,10,21,36,36,36,32,32,
2016,340306,340361006,12,21,46,46,45,40,40,
2016,350126,350153055,02,21,39,39,40,,,
2016,350126,350153055,03,21,36,36,36,,,
2016,350126,350153055,04,21,75,105,75,,,
2016,350126,350153055,05,21,10,15,10,,,
2016,350126,350153055,06,21,40,65,40,,,
2016,350126,350153055,07,21,,,,,,
2016,350126,350153055,08,21,,,,,,
2016,350126,350153055,10,21,,,,,,
2016,350126,350153055,11,21,,,,,,
2016,350126,350153055,12,21,23,23,,,,
2016,350128,350153032,01,21,194,196,,,,
2016,350128,350153032,02,21,84,87,,,,
2016,350128,350153032,03,21,91,91,,,,
2016,350128,350153032,04,21,51,53,,,,
2016,350128,350153032,05,21,61,64,,,,
2016,350128,350153032,06,21,106,108,,,,
2016,350128,350153032,07,21,113,116,,,,
2016,350128,350153032,08,21,124,135,,,,
2016,350128,350153032,09,21,47,49,,,,
2016,350128,350153032,10,21,50,52,,,,
2016,350128,350153032,11,21,133,138,,,,
2016,350128,350153032,12,21,201,205,,,,
2016,350146,350141044,07,21,118,118,122,120,120,
2016,350146,350141044,08,21,92,92,89,86,86,
2016,350146,350141044,09,21,106,106,84,82,80,2
2016,350146,350141044,10,21,67,67,66,64,64,
2016,350146,350141044,12,21,97,97,85,85,78,7
2016,350311,350341018,01,21,227,227,287,287,287,
2016,350311,350341018,02,21,219,219,317,317,317,
2016,350311,350341018,03,21,146,146,184,184,184,
2016,350311,350341018,04,21,161,161,266,266,266,
2016,350311,350341018,05,21,146,146,259,259,259,
2016,350311,350341018,06,21,109,109,135,135,135,
2016,350311,350341018,07,21,132,132,184,184,184,
2016,350311,350341018,08,21,161,161,121,121,121,
2016,350311,350341018,09,21,55,55,102,102,102,
2016,350311,350341018,10,21,116,116,211,211,211,
2016,350311,350341018,11,21,204,204,265,265,265,
2016,350311,350341018,12,21,197,197,209,209,209,
2016,350405,350452031,01,21,322,328,328,328,328,0
2016,350405,350452031,02,21,294,294,300,300,300,
2016,350405,350452031,03,21,260,266,266,266,266,0
2016,350405,350452031,04,21,332,336,336,336,336,0
2016,350405,350452031,05,21,272,272,280,280,280,0
2016,350405,350452031,06,21,247,254,254,254,254,0
2016,350405,350452031,10,21,247,255,255,255,255,0
2016,350405,350452031,11,21,236,236,236,236,236,0
