cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cIST_CLIDEP_INF15a,cIST_CLIDEP_1524a,cIST_CLIDEP_2549a,cIST_CLIDEP_5099a,cIST_CLIDEP_Total,cIST_CLIDEP_SEX_M,cIST_CLIDEP_SEX_F,cIST_CLIDEP_GAR_TDS,cIST_CLIDEP_GAR_PIST,cIST_CLIDEP_GAR_MSM,cIST_CLIDEP_GAR_TDI,cIST_CLIDEP_GAR_DET,cIST_CLIDEP_GAR_AUT,cIST_CLIDEP_TUB,cIST_CLIDEP_FE,cIST_CLIDEP_AUTRES,cIST_CLIRES_INF15a,cIST_CLIRES_1524a,cIST_CLIRES_2549a,cIST_CLIRES_5099a,cIST_CLIRES_Total,cIST_CLIRES_SEX_M,cIST_CLIRES_SEX_F,cIST_CLIRES_GAR_TDS,cIST_CLIRES_GAR_PIST,cIST_CLIRES_GAR_MSM,cIST_CLIRES_GAR_TDI,cIST_CLIRES_GAR_DET,cIST_CLIRES_GAR_AUT,cIST_CLIRES_TUB,cIST_CLIRES_FE,cIST_CLIRES_AUTRES,cIST_CLIPOS_INF15a,cIST_CLIPOS_1524a,cIST_CLIPOS_2549a,cIST_CLIPOS_5099a,cIST_CLIPOS_Total,cIST_CLIPOS_SEX_M,cIST_CLIPOS_SEX_F,cIST_CLIPOS_GAR_TDS,cIST_CLIPOS_GAR_PIST,cIST_CLIPOS_GAR_MSM,cIST_CLIPOS_GAR_TDI,cIST_CLIPOS_GAR_DET,cIST_CLIPOS_GAR_AUT,cIST_CLIPOS_TUB,cIST_CLIPOS_FE,cIST_CLIPOS_AUTRES,cNC_EG,cDEPSYP_EG,cSYPPOS_EG
2016,110101,110141002,10,21,,48,53,,101,30,71,4,22,,,,,,58,17,,48,53,,101,30,71,4,22,,,,,,58,17,,,,,,,,,,,,,,,,,28,,
2016,110101,110141002,11,21,1,77,118,18,214,72,142,4,12,1,,,,,54,143,1,77,118,18,214,72,142,4,12,1,,,,,54,143,,,,,,,,,,,,,,,,,31,,
2016,110101,110141002,12,21,2,120,138,2,262,63,199,74,43,11,,,,1,61,72,2,120,138,2,262,63,199,74,43,11,,,,1,61,72,,1,,,,,,,,1,,,,,,,22,,
2016,110101,110143033,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
2016,110101,110143033,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2016,110101,110143033,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110101,110143033,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2016,110101,110143033,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2016,110101,110143033,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
2016,110101,110143033,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
2016,110101,110143033,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
2016,110101,110143033,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
2016,110101,110143033,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,
2016,110101,110143033,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2016,110101,110143033,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
2016,110102,110143046,01,21,,2,1,,3,3,,,,,,,,,,,,2,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
2016,110102,110143046,02,21,,9,5,,14,8,6,,,,,,,,,14,,9,5,,14,8,6,,,,,,,,,14,,,,,,,,,,,,,,,,,12,3,
2016,110103,110142066,01,21,,1,,,1,,1,,,,,,,,1,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2016,110103,110142066,04,21,,6,5,,11,,11,,,,,,,,11,,,6,5,,11,,11,,,,,,,,11,,,,,,,,,,,,,,,,,,,,
2016,110103,110142066,05,21,,4,2,1,7,1,6,,,,,,,2,5,,,4,2,1,7,1,6,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,
2016,110103,110142066,06,21,,2,2,1,5,1,4,,,,,,,2,3,,,2,2,1,5,1,4,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,
2016,110103,110142066,07,21,,3,7,,10,2,8,,1,,,,,1,8,,,3,7,,10,2,8,,1,,,,,1,8,,,,,,,,,,,,,,,,,,,,
2016,110103,110142066,09,21,,1,,,1,,1,,,,,,,,1,,,1,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2016,110105,110142111,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
2016,110105,110142111,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
2016,110105,110142111,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,
2016,110105,110142111,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
2016,110105,110142111,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
2016,110105,110142111,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,
2016,110105,110142111,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,
2016,110105,110142111,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,
2016,110105,110142111,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0
2016,110105,110142111,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,
2016,110105,110142111,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,
2016,110218,110243042,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110218,110243042,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243042,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110218,110243042,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110218,110243068,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2016,110301,110342013,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
2016,110301,110342013,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
2016,110301,110342013,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110301,110342013,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110301,110342013,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110301,110342013,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110301,110342013,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,110301,110342013,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110301,110342013,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110301,110342013,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110301,110342045,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110302,110342010,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110302,110342010,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110303,110342009,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110303,110342009,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110303,110342009,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110303,110343008,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110304,110342067,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110304,110343065,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110304,110343065,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110305,110342014,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342014,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342014,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110305,110342014,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342014,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110305,110342014,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110305,110342014,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110305,110342015,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342015,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342015,04,21,,2,,,2,,2,,,,,,,,2,,,2,,,2,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,3,,
2016,110305,110342015,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110305,110342015,06,21,,6,2,,8,,8,,,,,,,,8,,,6,2,,8,,8,,,,,,,,8,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342015,07,21,,,7,,7,,7,,,,,,,,7,,,,7,,7,,7,,,,,,,,7,,,,,,,,,,,,,,,,,,5,,
2016,110305,110342015,08,21,,1,1,,2,,2,,,,,,,,1,,,1,1,,2,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342015,09,21,,2,,,2,1,1,,,,,,1,,1,,,2,,,2,1,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,4,,
2016,110305,110342015,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110305,110342015,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342016,01,21,,40,32,5,77,10,67,,2,,,,,14,61,,,40,32,5,77,10,67,,2,,,,,14,614,,,,,,,,,,,,,,,,,,4,,
2016,110305,110342016,02,21,1,37,30,1,69,3,66,,,,,,,6,63,,1,1,30,1,33,3,30,,,,,,,6,63,,,,,,,,0,,,,,,,,,,8,,
2016,110305,110342016,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,110305,110342016,04,21,,52,31,1,84,9,75,,,,,,,9,75,,,52,31,1,84,9,75,,,,,,,9,75,,,,,,,,,,,,,,,,,,9,,
2016,110305,110342016,05,21,1,26,27,7,61,12,49,,,,,,,17,44,,1,26,27,7,61,12,49,,,,,,,17,44,,,,,,,,,,,,,,,,,,9,,
2016,110305,110342016,06,21,,28,34,4,66,14,52,,,,,,,19,47,,,28,34,4,66,14,52,,,,,,,19,47,,,,,,,,,,,,,,,,,,6,,
2016,110305,110342016,07,21,,21,18,,39,,39,,,,,,,4,35,,,21,18,,39,,39,,,,,,,4,35,,,,,,,,,,,,,,,,,,2,,
2016,110305,110342016,08,21,,14,27,1,42,7,35,,,,,,,11,31,,,14,27,1,42,7,35,,,,,,,11,31,,,,,,,,,,,,,,,,,,6,,
2016,110305,110342016,09,21,2,48,40,3,93,10,83,,,,,,3,10,78,,2,48,40,3,93,10,83,,,,,,3,10,78,,,,,,,,,,,,,,,,,,4,2,
2016,110305,110342016,10,21,2,58,42,2,104,4,100,,,,,,,12,92,,2,58,42,2,104,4,100,,,,,,,12,92,,,,,,,,,,,,,,,,,,9,,
2016,110305,110342016,11,21,,9,35,4,48,,48,,,,,,12,36,,,,9,35,4,48,,48,,,,,,12,36,,,,,,,,,,,,,,,,,,,11,,
2016,110305,110342016,12,21,,7,30,2,39,3,36,,,,,,,5,34,,,7,30,2,39,3,36,,,,,,,5,34,,,,,,,,,,,,,,,,,,5,,
2016,110305,110342066,07,21,,2,9,,11,,11,,,,,,,,,,,2,9,,11,,11,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,
2016,110305,110342066,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110352017,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110306,110343024,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342026,01,21,,8,7,,15,,15,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
2016,110307,110342026,02,21,,6,6,,12,,12,,1,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,
2016,110307,110342026,03,21,,7,3,,10,,10,,,,,,,,10,,,7,3,,10,,10,,,,,,,,10,,,,,,,,,,,,,,,,,,2,,
2016,110307,110342026,04,21,,3,3,,6,,6,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110307,110342026,05,21,,5,7,,12,,12,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342026,06,21,,5,8,,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,110307,110342026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110307,110342026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
2016,110307,110342026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,110307,110342026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110307,110342026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110307,110342026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
2016,110307,110342027,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
2016,110307,110342027,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110307,110342027,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110307,110342027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
2016,110307,110342027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110307,110342027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110307,110342027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342056,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342056,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342056,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342056,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342056,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342056,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342056,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342056,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342056,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342059,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342059,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342059,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342059,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342059,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342059,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342059,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342059,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342059,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342063,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2016,110307,110342063,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
2016,110307,110342063,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342063,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342063,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342063,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110342063,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110343029,01,21,,6,20,,26,1,25,,,,,,,,23,3,,6,20,,26,1,25,,,,,,,,23,3,,,,,,,,,,,,,,,,,2,2,
2016,110307,110343029,02,21,,10,16,,26,1,25,,,,,,,,22,,,10,16,,26,1,25,,,,,,,,22,,,,,,,,,,,,,,,,,,4,4,
2016,110307,110343029,03,21,,11,7,,18,2,16,,,,,,,,11,7,,11,7,,18,2,16,,,,,,,,11,7,,,,,,,,,,,,,,,,,11,11,
2016,110307,110343029,04,21,,7,13,,20,,20,,,,,,,,20,,,7,13,,20,,20,,,,,,,,20,,,,,,,,,,,,,,,,,,8,8,
2016,110307,110343029,05,21,,3,8,,11,,11,,,,,,,,11,,,3,8,,11,,11,,,,,,,,11,2,,,,,,,,,,,,,,,,,2,,
2016,110307,110343029,06,21,,7,5,,12,,12,,,,,,,,12,,,7,5,,12,,12,,,,,,,,12,,,,,,,,,,,,,,,,,,4,,
2016,110307,110343029,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110343029,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1
2016,110307,110343029,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,
2016,110307,110343029,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110307,110343029,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
2016,110307,110343029,12,21,,3,2,,5,,5,,,,,,,,5,,,3,2,,5,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,
2016,110307,110343030,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1
2016,110307,110343030,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,2
2016,110307,110343030,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,2
2016,110307,110343030,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,2
2016,110307,110343030,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,2
2016,110307,110343030,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,1
