cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPRESM_SDM,cPRESM_QRDM,cPRESM_QU,cPRESM_QP,cPRESM_QRFM,cPRESM_NJRS,cPRESF_SDM,cPRESF_QRDM,cPRESF_QU,cPRESF_QP,cPRESF_QRFM,cPRESF_NJRS,cBP_SDM,cBP_QRDM,cBP_QU,cBP_QP,cBP_QRFM,cBP_NJRS,cEPPI10ml_SDM,cEPPI10ml_QRDM,cEPPI10ml_QU,cEPPI10ml_QP,cEPPI10ml_QRFM,cEPPI10ml_NJRS,cSER10ml_SDM,cSER10ml_QRDM,cSER10ml_QU,cSER10ml_QP,cSER10ml_QRFM,cSER10ml_NJRS,cKITEG_SDM,cKITEG_QRDM,cKITEG_QU,cKITEG_QP,cKITEG_QRFM,cKITEG_NJRS,cKITUG_SDM,cKITUG_QRDM,cKITUG_QU,cKITUG_QP,cKITUG_QRFM,cKITUG_NJRS,cBIOL_SDM,cBIOL_QRDM,cBIOL_QU,cBIOL_QP,cBIOL_QRFM,cBIOL_NJRS,cRPR_CONS_SDM,cRPR_CONS_QRDM,cRPR_CONS_QU,cRPR_CONS_QP,cRPR_CONS_QRFM,cRPR_CONS_NJRS,cTEST1_VIH_SDM,cTEST1_VIH_QRDM,cTEST1_VIH_QU,cTEST1_VIH_QP,cTEST1_VIH_QRFM,cTEST1_VIH_NJRS,cTEST2_VIH_SDM,cTEST2_VIH_QRDM,cTEST2_VIH_QU,cTEST2_VIH_QP,cTEST2_VIH_QRFM,cTEST2_VIH_NJRS,cPLUM_NUT_SDM,cPLUM_NUT_QRDM,cPLUM_NUT_QU,cPLUM_NUT_QP,cPLUM_NUT_QRFM,cPLUM_NUT_NJRS,cAMOX_SDM,cAMOX_QRDM,cAMOX_QU,cAMOX_QP,cAMOX_QRFM,cAMOX_NJRS,cVITA_SDM,cVITA_QRDM,cVITA_QU,cVITA_QP,cVITA_QRFM,cVITA_NJRS,cALB_SDM,cALB_QRDM,cALB_QU,cALB_QP,cALB_QRFM,cALB_NJRS,cLOF_MI_SDM,cLOF_MI_QRDM,cLOF_MI_QU,cLOF_MI_QP,cLOF_MI_QRFM,cLOF_MI_NJRS,cOV_MIC_SDM,cOV_MIC_QRDM,cOV_MIC_QU,cOV_MIC_QP,cOV_MIC_QRFM,cOV_MIC_NJRS,cDEPO_SDM,cDEPO_QRDM,cDEPO_QU,cDEPO_QP,cDEPO_QRFM,cDEPO_NJRS,cMEG_SDM,cMEG_QRDM,cMEG_QU,cMEG_QP,cMEG_QRFM,cMEG_NJRS,cCONC_SDM,cCONC_QRDM,cCONC_QU,cCONC_QP,cCONC_QRFM,cCONC_NJRS,cDIU_SDM,cDIU_QRDM,cDIU_QU,cDIU_QP,cDIU_QRFM,cDIU_NJRS,cIPLN_SDM,cIPLN_QRDM,cIPLN_QU,cIPLN_QP,cIPLN_QRFM,cIPLN_NJRS,cCOXY_SDM,cCOXY_QRDM,cCOXY_QU,cCOXY_QP,cCOXY_QRFM,cCOXY_NJRS
2015,350311,350341018,07,21,,,,,,,100,,,,100,,42,,6,,36,,42,,6,,36,,42,,6,,36,,,,,,,,,,,,,,160,,72,,88,,,,,,,,342,,72,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,600,300,,500,,,,,,,,,200,150,,50,,,,,,,,,,,,,,,,,,,,25,,3,,22,,,,,,,
2015,350311,350341018,08,21,,,,,,,100,,,,100,,36,,,,36,,36,,,,36,,36,,,,36,,,,,,,,,,,,,,88,,74,,14,,,,,,,,270,,74,,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,300,,200,,,,,,,,50,,50,,,,,,,,,,,,,,,,,,,,,,22,,4,,18,,,,,,,
2015,350311,350341018,09,21,,,,,,,100,,,,100,,36,,3,,33,,36,,3,,33,,36,,3,,33,,,,,,,,,,,,,,14,,14,,,,,,,,,,196,,41,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,200,,,,,,,,,,150,150,100,,200,,,,,,,,,,,,,,,,,,,,18,,5,,13,,,,,,,
2015,350311,350341018,10,21,,,,,,,100,,,,100,,33,,6,,27,,33,,6,,27,,33,,6,,27,,,,,,,,,,,,,,,,,,,,,,,,,,155,,103,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,0,,,,,,,,150,,50,,100,,,,,,,,,,,,,,,,,,,,13,,4,,9,,,,,,,
2015,350311,350341018,11,21,,,,,,,100,,,,100,,27,,6,,21,,27,,6,,21,,27,,6,,21,,,,,,,,,,,,,,,120,21,,99,,,,,,,,51,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,240,,,,,,,,,,150,,54,,96,,,,,,,,,,,,,,,,,,,,9,,3,,6,,,,,,,
2015,350311,350341018,12,21,,,,,,,100,,,,100,,21,,,,21,,21,,,,21,,21,,,,21,,,,,,,,,,,,,,99,,24,,75,,,,,,,,100,,24,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,120,,60,,,,,,,,96,,70,,26,,,,,,,,,,,,,,,,,,,,6,,2,,4,,,,,,,
2015,350405,350452045,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,10,21,30,,,,30,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,,,,376,,58,,,,58,,14,,10,,4,,,,,,,,180,,45,,135,0,,,,,,,410,,144,,266,0,,,,,,,,,,,,,,,,,,,16,,,,16,,,,,,,
2015,350405,350452045,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350413,350451019,08,21,,,,,,,8,,,,8,0,,,,,,,,,,,,,,,,,,,6,,,,6,,6,,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,18,0,51,0,48,,,,48,,104,,23,,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350413,350451019,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,48,,9,,3,,6,,99,,4,,95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350413,350451019,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,7,0,41,0,6,,,,6,,95,,1,,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,07,21,16,,,,16,0,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,36,0,18,,28,,1,,27,0,59,,23,,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,08,21,16,0,16,0,0,30,4,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,76,0,224,0,0,20,20,0,0,0,0,,,,,,,,,,,,18,366,119,0,265,0,27,0,0,0,27,0,36,125,38,0,123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,09,21,,,,,,30,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,40,,184,0,0,,0,,0,,0,,0,,0,,,,,,,,265,,54,,211,0,27,,2,,25,,123,,25,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,12,21,,,,,,30,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,101,0,83,0,,,,,,,,,,,,,,,,,,,211,0,69,0,142,0,25,0,0,0,25,0,98,0,35,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,9,0,13,0,,,,,,,92,0,9,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,6,0,28,0,,,,,,,74,0,19,,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,11,,,,,,,,85,0,0,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,,21,,,,,,,,,54,6,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,5,0,6,,,,,,,,85,,5,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,4,,17,,,,,,,,48,,7,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,3,,3,,,,,,,,80,,3,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,2,,30,,,,,,,,66,,19,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,,0,,,,,,,,77,0,6,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,4,,26,,,,,,,,,47,11,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,71,,3,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,8,,16,,,,,,,,,36,7,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,3,,13,,,,,,,,29,,19,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,6,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,3,,10,,,,,,,,10,50,4,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,6,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,3,,7,,,,,,,,56,,16,,40,,,,,,,,,,,,,,,,,,,,19,,1,,18,,,,,,,
2015,410207,410252013,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,3,,4,,,,,,,,40,,19,,21,,,,,,,,,,,,,,,,,,,,18,,,,18,,,,,,,
2015,410207,410252013,11,21,100,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,1,,24,,,,,,,,150,,1,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,2,,11,,,12,,,12,,21,50,12,,59,,,,,,,,,,,,,,,,,,,,18,,,,18,,,,,,,
2015,410603,410651011,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410603,410651011,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,87,,30,,57,,,,,,,,,,,,,,,,,,,,14,,,,14,,,,,,,
2015,410603,410651011,03,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,,40,,10,,30,,,,,,,30,,,,,,,1425,,576,,849,,122,,16,,106,,,100,30,,70,,4,,2,,2,,,,,,,,57,,24,,33,,,,,,,,,,,,,,,,,,,,14,,2,,12,,,,,,,
2015,410603,410651011,04,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,,30,,14,,16,,,,,,,30,,,,,,,849,,420,,429,,106,,12,,94,,70,,23,,47,,2,,,,2,,,,,,,,57,,22,,35,,,,,,,,,,,,,,,,,,,,14,,,,14,,,,,,,
2015,410603,410651011,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,429,,429,,0,,94,500,210,,384,,47,500,190,,357,,2,,2,,0,30,,,,,,30,35,,25,,10,,,,,,,,,,,,,,,,,,,,14,,,,14,,,,,,,
2015,410603,410651011,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410603,410651011,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410603,410651011,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410603,410651011,09,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,13,,13,,0,10,13,,13,,0,10,,,,,,30,,,,,,30,200,,16,,184,,40,,10,,30,,,,,,,30,,,,,,30,7,,7,,0,10,,,,,,30,,,,,,30,,,,,,30,4,,2,,2,,,,,,,30
2015,410603,410651011,10,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,184,500,302,,382,,30,200,213,,17,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,2,,2,,0,15,,,,,,30
2015,410603,410651011,11,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,,,,,,,,382,,121,,261,,17,100,91,,26,,,9,3,,6,,,,,,,30,,100,20,,80,,,,,,,30,,,,,,,,,,,,,,20,,,20,,,,,,,
2015,420113,402151023,11,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30
2015,420113,402151023,12,21,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30
2015,420303,420341007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,500,,500,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,420303,420341007,12,21,,,,0,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430302,430341003,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430302,430341003,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430302,430341003,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,22,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430302,430341003,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430303,430341005,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,30,11,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1500,,,2500,,500,1241,11,,1730,,,,,,,,,,,,,,24,100,22,,102,,,,,,,,,,,,,,,,,,,,6,20,1,,25,,,,,,,
2015,430303,430341005,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,30,1,,71,,,,,,,,99,,1,,98,,,,,,,,,,,,,,,,,,,,2500,,738,,1762,,1730,,711,,1019,,,,,,,,,,,,,,124,,24,,100,,,,,,,,,,,,,,,,,,,,25,,6,,19,,,,,,,
2015,430303,430341005,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,11,,30,,,,,,,,98,,11,,87,,,,,,,,,,,,,,,,,,,,2500,,10,,2490,,1730,,19,,1711,,,,,,,,,,,,,,124,,16,,108,,,,,,,,,,,,,,,,,,,,25,,5,,20,,,,,,,
2015,430303,430341005,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,30,,,,,,,,87,,,,87,,,,,,,,,,,,,,,,,,,,2500,,4,,2496,,1719,,4,,1715,,,,,,,,,,,,,,108,,2,,106,,,,,,,,,,,,,,,,,,,,20,,3,,17,,,,,,,
2015,430303,430341005,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,9,,21,,,,,,,,87,,9,,78,,,,,,,,,,,,,,,,,,,,2496,,2,,2494,,1715,,2,,1713,,,,,,,,,,,,,,106,,4,,102,,,,,,,,,,,,,,,,,,,,17,,10,,7,,,,,,,
2015,430303,430341005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,5,,16,,,,,,,,78,,5,,73,,,,,,,,,,,,,,,,,,,,2494,,7,,2487,,1713,,7,,1706,,,,,,,,,,,,,,104,,2,,102,,,,,,,,,,,,,,,,,,,,7,,1,,6,,,,,,,
2015,430303,430341005,10,21,288,,16,,272,,41,,1,,40,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,92,,33,,59,,,,,,0,,,,,,0,,,,,,0,,6,,6,,0,,,,,,0,
2015,430303,430341005,11,21,272,,33,,239,,40,,,,40,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,90,3,,87,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,59,,26,,33,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2015,430303,430351007,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430303,430351007,06,21,,,,,0,,29,,3,,26,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2015,430303,430351007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430303,430351007,08,21,,,,,0,,16,,11,,5,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2015,430303,430351007,09,21,,,,,,,22,,6,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,430405,430442009,06,21,80,0,0,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
