cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cMEDIC_FAN_VFMP,cMEDIC_FAN_VECM,cMEDIC_FAN_DETTES,cMEDIC_FAN_VSCM,cMEDIC_FAN_CREREC,cMEDIC_FAN_VTFMC,cMEDIC_FAN_VPFMC,cMEDIC_FAN_ECART,cPHAGCO_FAN_SFMP,cPHAGCO_FAN_RCM,cPHAGCO_FAN_DETTE,cPHAGCO_FAN_DEP,cPHAGCO_FAN_AUTDCM,cPHAGCO_FAN_CREREC,cPHAGCO_FAN_RTFMC,cPHAGCO_FAN_SOLCA,cPHAGCO_FAN_SOLBA,cPHAGCO_FAN_ECART,cDEN_FAN_SFMP,cDEN_FAN_RCM,cDEN_FAN_DETTE,cDEN_FAN_DEP,cDEN_FAN_AUTDCM,cDEN_FAN_CREREC,cDEN_FAN_RTFMC,cDEN_FAN_SOLCA,cDEN_FAN_SOLBA,cDEN_FAN_ECART,cPHAGCO_FEQ_SFMP,cPHAGCO_FEQ_RCM,cPHAGCO_FEQ_SUBV,cPHAGCO_FEQ_DCM,cPHAGCO_FEQ_RTFMC,cPHAGCO_FEQ_SOLBA,cPHAGCO_FEQ_ECART,cDEN_FEQ_SFMP,cDEN_FEQ_RCM,cDEN_FEQ_SUBV,cDEN_FEQ_DCM,cDEN_FEQ_RTFMC,cDEN_FEQ_SOLBA,cDEN_FEQ_ECART
2016,220118,220151026,06,21,665235,2359583,,488278,,2536540,2536540,0,,488300,,,97500,,,,,,,,,,,,,,,,,10851,,3200,,,,,,,,,,
2016,220118,220151026,07,21,665235,2359583,,488278,,2536540,2536540,0,,488300,,97500,,,,,,,,,,,,,,,,,10851,,,3200,,,,,,,,,,
2016,220118,220151026,08,21,,,,260000,,,,,,260000,,,,,,,,,,,,,,,,,,,,5778,,,,,,,,,,,,
2016,220118,220151026,09,21,,,,160500,,,,,,160500,,,,,,,,,,,,,,,,,,,,3567,,1200,,,,,,,,,,
2016,220118,220151026,10,21,,,,125400,,,,,,125400,,,,,,,,,,,,,,,,,,,,2787,,,,,,,,,,,,
2016,220118,220151026,11,21,,,,132600,,,,,,132600,,2500,,,,,,,,,,,,,,,,,,2947,,,,,,,,,,,,
2016,220206,220241012,01,21,566005,,,76461,,489544,489547,3,1307771,76461,,,1699,,1382533,74762,1307771,0,,,,,,,0,,,0,41952,1699,,1260,42391,42391,0,,,,,0,,0
2016,220206,220241012,02,21,489547,,,66668,,422879,422876,-3,1382533,66668,,,1481,,1447720,65187,1382533,0,,,,,,,0,,,0,42391,1481,,746,43126,43126,0,,,,,0,,0
2016,220206,220241012,03,21,422876,,,75670,,347206,338370,-8836,1447720,75670,,,1681,,1521709,73989,1447720,0,,,,,,,0,,,0,43126,1681,,2970,41837,41837,0,,,,,0,,0
2016,220206,220241012,04,21,338370,,,60398,,277972,286808,8836,1521709,60398,,,1342,,1580765,59056,1521709,,,,,,,,,,,,41837,1342,,,43179,43179,,,,,,,,
2016,220206,220241012,05,21,286808,,,10853,,275955,275955,0,1580765,10853,,,241,,1591377,10612,1580765,0,,,,,,,0,,,0,43179,241,,,43420,43420,0,,,,,0,,0
2016,220206,220241012,06,21,275955,662445,,44512,,893888,853371,-40517,1591377,44512,,490700,4989,,1140200,39523,1100677,0,,,,,,,0,,,0,43420,4989,,,48409,38431,-9978,,,,,0,,0
2016,220206,220241012,07,21,818571,,,129202,,689369,715188,25819,1140200,129202,,,2871,,1266531,1266531,1140200,,,,,,,,,,,,38431,2871,,,41302,41302,,,,,,,,
2016,220206,220241012,08,21,715188,182620,,136724,,761084,770772,9688,1266531,136724,,,3038,,1400217,133686,1266531,0,,,,,,,0,,,0,41302,3038,,,44340,44340,0,,,,,0,,0
2016,220206,220241012,09,21,770772,,,149559,,621213,621213,,1400217,149559,,,3324,,1546452,146235,140217,,,,,,,,,,,,44340,3324,,,47664,47664,,,,,,,,
2016,220206,220241012,10,21,621213,,,156627,,464586,457704,-6882,1546452,156627,,,3481,,1699598,153146,1546452,,,,,,,,,,,,47664,3481,,,51145,51145,,,,,,,,
2016,220206,220241012,11,21,464586,,,61102,,403484,402234,-1250,1699598,61102,,,1358,,1759342,59744,1699598,,,,,,,,,,,,51145,1358,,,52503,52503,,,,,,,,
2016,220308,220341011,01,21,683225,,,52890,,630335,601034,-29301,29301,52890,,,,,82191,82191,,0,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220341011,02,21,601034,,,26720,,574314,574314,0,52890,26720,,,,,79610,108911,,29301,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220341011,03,21,574314,150000,,77610,,646704,724314,77610,108911,77610,,150000,,,36521,186521,,150000,,,,,,,,,,,2841,2025,,,4866,4866,0,,,,,,,
2016,220308,220341011,04,21,724314,254164,,87571,,890907,890907,0,186521,87571,,,,,274092,274092,,0,,,,,,,,,,,4866,2284,,,7150,7150,0,,,,,,,
2016,220308,220341011,05,21,890907,,,43296,,847611,847611,0,274092,43296,,,,,317388,317388,,0,,,,,,,,,,,7150,1129,,,8279,8280,1,,,,,,,
2016,220308,220341011,06,21,770001,,,375401,,394600,394600,0,317388,33083,,,,,350471,350471,,0,,,,,,,,,,,8280,863,,,9143,9143,0,,,,,,,
2016,220308,220341011,07,21,394600,,94524,60774,,428350,243405,-184945,341328,59189,,,,,400517,,400517,0,,,,,,,0,,,0,9143,1585,,,10728,10728,0,,,,,0,,0
2016,220308,220341011,08,21,243405,,,20669,,222736,729655,506919,400517,20669,94524,,,,515710,,515707,-3,,,,,,,0,,,0,10448,539,10728,,21715,21716,1,,,,,0,,0
2016,220308,220341011,09,21,729655,,36331,51846,,714140,677809,-36331,515707,51846,,,,,567553,567553,,0,,,,,,,0,,,0,13453,1353,21716,0,36522,36521,-1,,,,,0,,0
2016,220308,220341011,10,21,714140,,,40820,,673320,673320,0,567553,40820,36331,,,,644704,644704,,0,,,,,,,0,,,0,14806,1065,37460,,53331,53340,9,,,,,0,,0
2016,220308,220342018,01,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220308,220342018,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220342018,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220342018,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220342018,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,220308,220342018,06,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220308,220342018,07,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220308,220342018,08,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220308,220342018,10,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220308,220342018,11,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,04,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,05,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,06,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,07,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,08,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,09,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,10,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,220403,220442039,11,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,310234,310242042,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310234,310242042,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,310315,310342030,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,09,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,330115,330141019,10,21,,,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,,0,,,,,0,,0,,,,,0,,0
2016,330115,330141019,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330115,330141019,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,330409,330451050,04,21,0,,0,,0,,0,,0,0,,,,,0,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,
2016,330409,330451050,05,21,0,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
2016,340112,340141020,01,21,3096667,,,747364,,2349303,2347203,-2100,3572241,747400,,,102237,,4217404,645163,2532786,-1039455,1467087,74000,,,,,1541087,74000,1467087,0,878710,16600,,,895310,,,,,,,,,
2016,340112,340141020,02,21,2347203,2162956,0,1147924,0,3362235,3590390,228155,4245671,1148000,,1547504,162900,0,3683267,985100,1658712,-1039455,,,,,,,,,,,895310,25500,,8280,912530,,,,,,,,,
2016,340112,340141020,03,21,3590389,,,1029966,,2560423,2562131,1708,3683268,1030000,,,104540,,4608728,925460,2643813,-1039455,1541087,114000,,16559,,,1638528,97441,1541087,,912530,22890,,9960,925460,,,,,,,,,
2016,340112,340141020,04,21,2562130,863185,0,931284,0,2494031,2496132,2101,3569272,931300,0,863185,89185,0,3548202,841640,2706088,-474,,,,,,,,,,,925460,20700,,3660,942500,,,,,,,,,
2016,340112,340141020,05,21,2494932,1639856,0,1207600,0,2927188,2927151,,3547728,970300,0,1165088,153460,,3199480,816840,2382640,,1568087,,,,,,1568087,,,,942500,21560,,3660,960400,,,,,,,,,
2016,340112,340141020,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340112,340141020,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340112,340141020,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340112,340141020,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340112,340141020,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340112,340141020,11,21,2592435,0,0,387200,0,2205235,2205310,75,3680704,387200,0,0,32360,0,4035544,354840,3680704,0,,,,,,,,,,,994860,8600,0,0,1003460,,,,,,,,,
2016,340112,340141020,12,21,2205274,226762,0,383361,,2048675,1803968,-244707,4035543,383370,0,0,34490,0,4384423,348880,4035543,0,,,,,,,,,,,1003460,8520,0,0,1011980,,,,,,,,,
2016,340113,340141022,01,21,462814,,,66390,,396424,396424,0,2061897,55000,,,3622,,2113275,1278005,835270,,,,,,,,,,,,46304,1222,,5684,41842,41842,,,,,,,,
2016,340113,340141022,02,21,396424,,,67606,,328818,328818,,2113275,80000,,22028,,,2171247,1335977,835270,,,,,,,,,,,,41842,1778,0,4027,39593,39593,0,,,,,,,
2016,340113,340141022,03,21,385781,889411,,233207,,1041985,1041985,,2171247,240000,,421900,9333,,1980014,1144744,835270,,,,,,,,,,,,39593,5333,,2060,42866,42866,0,,,,,,,
2016,340113,340141022,04,21,1028485,,,179570,,848915,785127,-63788,1980014,162000,,,12000,,2130014,1294744,835270,,,,,,,,,,,,42866,3600,,8145,38321,38321,0,,,,,,,
2016,340113,340141022,05,21,785127,,,228555,,556572,556572,,2130014,229000,,,17489,0,2341525,1506255,835270,0,,,,,,,,,,,38321,5089,,15994,27416,27416,0,,,,,,,
2016,340113,340141022,06,21,556572,431946,,79981,,908537,907295,-1242,2341525,80000,,342400,18278,,2060847,1225577,835270,,,,,,,,,,,,27416,1778,,6680,22514,22514,0,,,,,,,
2016,340113,340141022,07,21,907295,,,182128,,725167,725168,1,2060847,185500,,,25822,,2220525,1385255,835270,0,,,,,,,0,,,0,22514,4122,,11611,15025,15025,0,,,,,0,,0
2016,340113,340141022,08,21,725168,,,116958,,608210,608205,-5,2220525,130000,,,32689,,2317836,1482566,835270,0,,,,,,,0,,,0,15025,2889,,9936,7978,77978,70000,,,,,0,,0
2016,340113,340141022,09,21,608210,337216,,195634,,749792,749218,-574,2317836,205000,,267300,49656,,2205880,1370610,835270,0,,,,,,,0,,,0,7978,4556,,,12534,12534,0,,,,,0,,0
2016,340113,340141022,10,21,749218,,,194932,,554286,554288,2,2205880,190800,48280,,7590,,2437370,1505540,835270,-96560,,,,,,,0,,,0,12534,4240,,,16774,16774,0,,,,,0,,0
2016,340113,340141022,11,21,554288,,,154298,,399990,408987,8997,2340810,153000,32600,,21400,,2505010,1604540,835270,,,,,,,,,,,,16774,3400,,,20174,20174,,,,,,,,
2016,340113,340141022,12,21,408987,650164,,185247,,873904,896241,22337,2439810,176000,,336100,16411,,2263299,1428029,835270,0,,,,,,,,,,,20174,3911,,,24085,24085,0,,,,,,,
2016,340114,340141023,01,21,1470415,981273,,403158,,2048530,2047829,-701,2605324,403200,,789161,66960,,2152403,,2152403,,,,,,,,,,,,1427209,8960,,18900,1417269,1417269,,,,,,,,
2016,340114,340141023,02,21,2047829,194922,,553500,,1689251,1840946,151695,2152403,553500,,,51300,,2654603,,2654602,,,,,,,,,,,,1417269,12300,,22000,1407569,1407569,,,,,,,,
2016,340114,340141023,03,21,1840946,,,482010,,1358936,1358936,,2654603,477000,,,55400,,3076203,,3076203,,,,,,,,,,,,1407569,10600,,11800,1406369,1406369,,,,,,,,
2016,340114,340141023,04,21,1358936,,,,,,,,3076203,535500,,1482649,68000,,2061054,0,2061054,0,,,,,,,,,,,1406369,11900,,9200,1409069,1409069,0,,,,,,,
2016,340114,340141023,05,21,2772701,,,820349,,1952352,1952352,0,2061054,820800,,,59340,,2822514,,2822514,,,,,,,,,,,,1409069,18240,,18600,1408709,1408709,,,,,,,,
2016,340114,340141023,06,21,1952352,,,427473,,1524879,1524943,64,2822514,427500,,,47400,,3202614,,,,,,,,,,,,,,1408709,9500,,5000,1413209,1413209,,,,,,,,
2016,340114,340141023,07,21,1524943,0,0,211465,0,1313478,1313478,,3202614,211500,0,1657901,64400,0,1691813,0,1691812,,,,,,,,,,,,1413209,4700,0,2700,1415209,1415209,0,,,,,,,
2016,340114,340141023,08,21,1313478,3206506,,476836,,4043148,2909440,-1133708,1691812,477000,,,53300,,2115512,,2115512,0,,,,,,,0,,,0,1415209,10600,,5000,1420809,1420809,0,,,,,0,,0
2016,340114,340141023,09,21,2909440,,,539930,,2369510,2369510,0,2115512,540000,,,56800,,2598712,0,2598712,0,,,,,,,0,,,0,1420809,12000,,,1432809,1432809,0,,,,,0,,0
2016,340114,340141023,10,21,2369510,,,580413,0,1789097,1823286,34189,2598712,580500,0,0,53400,0,3125812,0,3125812,,,,,,,,,,,,1432809,12900,0,8400,1437309,1437309,,,,,,,1360269,1360269
2016,340114,340141023,11,21,1823285,,,431967,,1391318,1,-1391317,3125812,432000,,,50300,,3507512,0,3507502,-10,,,,,,,,,,,1437309,9600,,4000,1442909,1442909,0,,,,,,,
2016,340114,340141023,12,21,1391318,,,314120,,1077198,1077199,1,350751,247500,,1626992,69600,,-1098341,0,2058420,3156761,,,,,,,,,,,1442909,5500,,52000,1396409,1396409,0,,,,,,1396409,1396409
2016,340115,340143025,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340115,340143025,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,340116,340141026,01,21,676290,,,88514,,587776,587776,0,850552,37889,,,842,,887599,59728,827871,,,,,,,,,,,,521828,842,,,522670,493296,-29374,,,,,,,
2016,340116,340141026,02,21,587775,195379,,220268,,562886,722650,159764,887599,220268,,,11345,,1096522,268651,827871,,,,,,,,,,,,522670,4895,,5551,522014,493296,-28718,,,,,,,
2016,340116,340141026,03,21,722650,326858,,304649,,744859,744859,,1096522,301140,,259065,9192,,1129405,301534,827871,,,,,,,,,,,,522014,6692,,3245,525461,493296,-32165,,,,,,,
2016,340116,340141026,04,21,744859,0,0,328667,0,416192,416192,0,1129404,319676,,,12104,,1436976,609106,827871,,,,,,,,,,,,525461,7104,,5179,527386,493296,-34090,,,,,,,
2016,340116,340141026,05,21,416192,719705,,361789,,774108,770909,-3199,1436976,361800,0,566003,22440,0,1210333,382462,827871,,,,,,,,,,,,527386,8040,0,5076,530350,493296,-37054,,,,,,,
2016,340116,340141026,06,21,770909,,,235542,,535367,535366,,1210333,235600,,,5236,,1440697,612826,827871,,,,,,,,,,,,530350,5236,,3350,532236,493296,-38940,,,,,,,
2016,340116,340141026,07,21,535366,723949,,208949,,1050366,1050366,0,1440697,209000,,573315,6145,,1070237,242366,827871,0,,,,,,,0,,,0,532236,4643,0,0,536879,493296,-43583,,,,,0,,0
2016,340116,340141026,08,21,1050366,0,0,231848,,818518,818518,0,1070237,228590,,,28580,,1270247,442376,827871,0,,,,,,,0,,,0,536881,5080,,1539,540422,493296,-47126,,,,,0,,0
2016,340116,340141026,09,21,818517,534217,,150301,,1202433,1202434,1,1270246,151000,,421124,37406,,962716,134846,827870,0,,,,,,,0,,,0,540422,3356,,1985,541793,493296,-48497,,,,,0,,0
2016,340116,340141026,10,21,1202434,0,0,224425,0,978009,972153,-5856,962717,224500,0,0,21840,43400,1121977,294106,827871,0,,,,,,,,,,,541793,4990,0,2554,544229,493296,-50933,,,,,,,
2016,340116,340141026,11,21,972152,226978,,178141,,1020989,1020989,0,1121976,177000,,,10233,,1288743,460873,827870,0,,,,,,,,,,,544229,3933,,2360,545802,493296,-52506,,,,,,,
2016,340116,340141026,12,21,1020989,451371,0,237529,,1234831,1234831,0,1288743,237600,0,361100,5280,,1159963,332093,827870,,,,,,,,,,,,545802,5280,0,8230,542852,493296,-49556,,,,,,,
2016,340116,340151027,01,21,303200,664974,,124035,,844139,844139,,1061720,167447,,664974,,,564193,167447,396746,,,,,,,,,,,,215882,3721,,,219603,219603,,,,,,,,
2016,340116,340151027,02,21,723445,78247,,201344,,600348,671956,71608,564194,271814,,,23645,,812363,473431,396746,57814,,,,,,,,,,,219603,6040,,,225643,225643,,,,,,,,
2016,340116,340151027,03,21,671956,,,119146,,552810,552810,,907141,160848,,,,,1067989,671242,396746,,,,,,,,,,,,225643,3574,,,229217,225643,-3574,,,,,,,
2016,340116,340151027,04,21,552810,,,132577,,420233,420232,-1,1067989,178979,,,35350,0,1211618,814872,396746,,,,,,,,,,,,225643,3977,,,229620,225643,,,,,,,,
2016,340116,340151027,05,21,420232,122690,,181026,0,361896,406996,45100,1211618,244386,0,151435,0,0,1304569,1059258,245311,,,,,,,,,,,,225649,5431,,,231080,225643,,,,,,,,
2016,340116,340151027,06,21,406996,210790,,126653,,491133,491133,,1304569,170982,,210790,33595,,1231166,245311,,,,,,,,,,,,,225643,3800,,,229443,229443,,,,,,,,
2016,340116,340151027,07,21,674619,0,0,149493,,525126,302502,-222624,1231166,201816,,200000,20000,,1212982,967670,245311,-1,,,,,,,0,,,0,225643,4485,,,230128,225648,-4480,,,,,0,,0
2016,340116,340151027,08,21,302502,246924,0,118121,0,431305,413854,-17451,1231166,159464,,46924,103200,,1240506,995194,245311,-1,,,,,,,0,,,0,225643,3544,,,229187,225643,-3544,,,,,0,,0
2016,340116,340151027,09,21,413854,0,,104965,,308889,311461,2572,880518,141702,0,200000,66500,,755720,670534,85187,1,,,,,,,0,,,0,225643,3149,,,228792,225643,-3149,,,,,0,,0
2016,340116,340151027,10,21,311462,,,82733,0,228729,228728,-1,755721,111689,,,20000,0,847410,762223,85187,,,,,,,,,,,,200000,2481,0,5508,196973,200000,3027,,,,,,,
2016,340116,340151027,11,21,229930,0,0,45739,0,184191,184190,,847410,61748,0,0,10000,0,899158,813970,85187,,,,,,,,,,,,200000,1372,0,6520,194852,200000,,,,,,,,
2016,340116,340151027,12,21,184191,300020,0,143084,0,341127,341127,0,899157,193163,0,242045,446390,0,403885,318698,85187,0,,,,,,,,,,,200000,4293,0,0,204293,200000,-4293,,,,,,,
2016,340117,340151028,01,21,323391,,,78994,,244397,244397,,456638,78994,,,9755,,525877,525877,,,,,,,,,,,,,11654,1755,,4100,9309,9309,,,,,,,,
2016,340117,340151028,02,21,249099,420102,,238275,,430926,430926,,525877,238275,,244000,32295,,487857,487856,,,,,,,,,,,,,9309,5295,,2200,12404,12400,-4,,,,,,,
2016,340117,340151028,03,21,437583,,,192738,,244845,244845,,810857,135265,,,18115,,928007,928000,,-7,,,,,,,,,,,12400,6114,,11000,7514,,,,,,,,,
2016,340117,340151028,04,21,246730,443896,,249508,,441118,441118,,928000,249508,,351900,17445,,808163,808100,,-63,,,,,,,,,,,7515,5445,,,12960,12960,0,,,,,,,
2016,340117,340151028,05,21,441118,0,0,256383,0,184735,184735,0,808100,256383,0,0,28697,0,1035786,1035785,0,-1,,,,,,,,,,,12950,5697,0,0,18647,18600,-47,,,,,,,
2016,340117,340151028,06,21,184735,649215,,114312,,719638,719638,,1035700,114312,,480900,20700,,648412,648400,,-12,,,,,,,,,,,18600,2540,,,21140,21100,-40,,,,,,,
2016,340117,340151028,07,21,648201,0,,161247,0,486954,486954,0,648400,161247,,,12583,,797064,809600,,12536,,,,,,,0,,,0,21100,3583,,,24683,24680,-3,,,,,0,,0
2016,340117,340151028,08,21,484656,0,0,178834,,305822,305821,-1,809600,178834,,,9974,,978460,978460,,0,,,,,,,0,,,0,24680,3974,,6750,21904,21900,-4,,,,,0,,0
2016,340117,340151028,09,21,305821,0,0,122333,,183488,183488,0,978460,122400,,9020,,,1091840,1091800,,-40,,,,,,,0,,,0,21900,2720,,,24620,24620,0,,,,,0,,0
2016,340117,340151028,10,21,183488,730620,0,175234,0,738874,738874,,1091800,175300,0,586400,26200,0,654500,654500,,,,,,,,,,,,,24620,3896,0,0,28516,,,,,,,,,0
2016,340117,340151028,11,21,738874,0,0,204450,0,534424,534424,,654500,205000,,,30750,,828750,828750,0,0,,,,,,,,,,,28516,4550,0,4100,28966,,,,,,,,,
2016,340117,340151028,12,21,534424,0,0,129600,0,404824,404824,,828750,129600,0,0,19400,0,938950,938950,0,0,,,,,,,,,,,28965,2880,0,0,31845,0,-31845,,,,,,,
2016,340118,340141029,01,21,438626,,,183512,,255114,255114,,1768358,183550,,,9079,,1942829,620200,1322629,,,,,,,,,,,,491700,4079,,,495779,495778,,,,,,,,
2016,340118,340141029,02,21,255114,197620,,191142,,261592,261592,0,1942829,191150,,,6248,,2127731,184902,1942829,0,,,,,,,,,,,495778,4248,0,3780,496246,496246,0,,,,,,,
2016,340118,340141029,03,21,261592,0,0,81154,0,180438,180438,,2127731,81200,0,0,3804,0,2205127,262298,1942828,-1,,,,,,,,,,,496246,1804,0,915,497135,497136,,,,,,,,
2016,340118,340141029,04,21,229995,849368,0,436422,0,642941,642941,0,2205127,436450,0,664643,14699,0,1962235,436295,1540486,14546,,,,,,,,,,,497136,9699,0,4845,501990,501990,0,,,,,,,
2016,340118,340141029,05,21,619408,0,0,350466,0,268942,268942,0,1962235,350470,0,0,17788,0,2294917,754433,1600981,60497,,,,,,,,,,,501990,7788,0,0,509778,509778,0,,,,,,,
2016,340118,340141029,06,21,268942,,,29979,,238963,238963,,2294917,29980,,,5666,,2319231,778747,1600981,60497,,,,,,,,,,,509778,666,,,510444,510444,,,,,,,,
2016,340118,340141029,07,21,217839,696468,0,66486,,847821,847821,0,2319231,66500,0,555797,2978,0,1826956,842269,1045184,60497,,,,,,,0,,,0,510444,1478,0,0,511922,511922,0,,,,,0,,0
2016,340118,340141029,08,21,843426,0,0,411298,,432128,428374,-3754,1826955,411300,0,0,15140,,2223115,396160,1887453,60498,,,,,,,0,,,0,511922,9140,0,3089,517973,517973,0,,,,,0,,0
2016,340118,340141029,09,21,428375,0,0,142271,,286104,286103,-1,2223115,145063,0,0,5124,,2363054,536099,1887453,60498,,,,,,,0,,,0,517973,3224,,,521197,521197,0,,,,,0,,0
2016,340118,340141029,10,21,286103,0,0,100154,0,185949,185949,,2363054,100200,0,0,3727,0,2459527,632572,1887453,60498,,,,,,,,,,,521197,2227,0,6040,517384,517383,,,,,,,,
2016,340118,340141029,11,21,185949,0,0,47227,,138722,138722,0,2459527,47300,0,0,5051,,2501776,674821,1887453,60498,,,,,,,0,,,0,517383,1051,,,518434,518434,0,,,,,0,,0
2016,340118,340141029,12,21,138540,224399,,149220,,213719,213719,0,2501776,149653,0,0,15226,0,2636203,809248,1887452,60497,,,,,,,,,,,518434,3326,0,0,521760,521760,0,,,,,,,
2016,340119,340141031,01,21,697897,,,82755,,615142,613140,,1244591,82800,,,5840,,1321551,921551,400000,,,,,,,,,,,,415129,1840,,26284,390685,390685,,,,,,,,
2016,340119,340141031,02,21,613140,,,112378,,500762,500760,-2,1321551,112400,,,35498,,1398453,998453,400000,,,,,,,,,,,,390685,2498,,10000,383183,383183,0,,,,,,,
2016,340119,340141031,03,21,500762,198823,0,94872,0,604713,604714,1,1398453,94900,0,0,6109,0,1487244,1087244,400000,0,,,,,,,,,,,383183,2109,0,0,385292,385292,0,,,,,,,
2016,340119,340141031,04,21,604714,,,37368,,567346,567346,,1487244,37400,,,4831,,1519813,1119813,400000,,,,,,,,,,,,385292,831,,,386123,386123,,,,,,,,
2016,340119,340141031,05,21,567346,,,387956,,179390,179390,,1519813,388000,,,12622,,1895191,1495191,400000,,,,,,,,,,,,386123,8622,,,394745,394745,,,,,,,,
