cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0005m_ENFMES,c0005m_ENFPES,c0005m_ENFPESMES,c0005m_PA_INFM2ET,c0005m_PT_INFM3ET,c0005m_PT_SUP2ET,c0005m_TA_INFM2ET,c0005m_ADM,c0005m_GUERIS,c0005m_DCD,c0005m_ABD,c0005m_AUTSOR,c0611m_ENFMES,c0611m_ENFPES,c0611m_ENFPESMES,c0611m_PA_INFM2ET,c0611m_PT_INFM3ET,c0611m_PT_SUP2ET,c0611m_TA_INFM2ET,c0611m_ADM,c0611m_GUERIS,c0611m_DCD,c0611m_ABD,c0611m_AUTSOR,c1223m_ENFMES,c1223m_ENFPES,c1223m_ENFPESMES,c1223m_PA_INFM2ET,c1223m_PT_INFM3ET,c1223m_PT_SUP2ET,c1223m_TA_INFM2ET,c1223m_ADM,c1223m_GUERIS,c1223m_DCD,c1223m_ABD,c1223m_AUTSOR,c2459m_ENFMES,c2459m_ENFPES,c2459m_ENFPESMES,c2459m_PA_INFM2ET,c2459m_PT_INFM3ET,c2459m_PT_SUP2ET,c2459m_TA_INFM2ET,c2459m_ADM,c2459m_GUERIS,c2459m_DCD,c2459m_ABD,c2459m_AUTSOR,cSNETOT_ENFMES,cSNETOT_ENFPES,cTotal_ENFPESMES,cSNETOT_PA_INFM2ET,cSNETOT_PT_INFM3ET,cSNETOT_PT_SUP2ET,cSNETOT_TA_INFM2ET,cSNETOT_ADM,cSNETOT_GUERIS,cSNETOT_DCD,cSNETOT_ABD,cSNETOT_AUTSOR,c0005m_VITA,c0005m_ALB,c0611m_VITA,c0611m_ALB,c1259m_VITA,c1259m_ALB,cSSMETOT_VITA,cSSMETOT_ALB
2015,630108,630152010,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630108,630152010,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630108,630152010,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630108,630152010,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630142022,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630142022,08,21,,2,2,1,,,,,,,,,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,1,1,1,,,,,,,,,,5,5,2,,,,,,,,,,,,,,,,
2015,630127,630142022,09,21,,1,,,,,,,,,,,,1,2,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,,2,11,,,,,,,,,,,,,,,,,
2015,630127,630142022,10,21,,,1,,,,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,,,5,,1,,,,,,,,,,12,,1,,,,,,,,,,,,,,,
2015,630127,630142022,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630142022,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143043,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143043,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143043,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143043,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143043,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143045,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630127,630143045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630129,630151027,07,21,,1,1,,,,,,,,,,,5,5,,,,,,,,,,,8,8,,,,,,,,,,,13,13,,,,,,,,,,,27,27,,,,,,,,,,,,,,,,,
2015,630129,630151027,08,21,,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
2015,630129,630151027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630129,630151027,10,21,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630129,630151027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630129,630151027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630308,630352015,09,21,10,20,20,2,,,,,,,,,8,16,16,2,,,,,,,,,10,24,24,4,,,,,,,,,3,5,6,1,,,,,,,,,31,65,66,9,0,0,0,0,0,0,0,0,,,,,,,0,0
2015,630308,630352015,10,21,8,15,15,2,,,,,,,,,6,10,10,1,,,,,,,,,10,18,18,4,,,,,,,,,3,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,630308,630352015,11,21,,12,12,5,2,,,,,,,,,18,18,10,1,,,,,,,,,27,27,8,3,,,,,,,,,30,30,22,4,,,,,,,,0,87,87,45,10,0,0,0,0,0,0,0,,,,,,,0,0
2015,640105,640143022,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,09,21,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2015,640105,640143022,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,11,21,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2015,640105,640143022,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110101,110141002,01,21,407,407,407,,,407,,,,,,,332,332,332,,,332,,,,,,,112,112,112,,2,110,,,,,,,12,12,12,,,12,,,,,,,863,863,863,,2,861,,,,,,,,,,,,,,
2016,110101,110141002,03,21,356,356,356,,,,,,,,,,262,262,262,,,,,,,,,,68,68,68,,,,,,,,,,20,20,20,,,,,,,,,,706,706,706,,,,,,,,,,,,,,,,,
2016,110101,110141002,04,21,438,438,438,,,,,,,,,,358,358,358,,,,,,,,,,96,96,96,4,,,,,,,,,9,9,9,,,,,,,,,,901,901,901,4,,,,,,,,,,,,,,,,
2016,110101,110141002,05,21,421,421,421,,,,,,,,,,249,249,249,,,,,,,,,,71,71,71,,1,,,2,,,,,12,12,12,,,,,,,,,,753,753,753,,1,,,2,,,,,,,,,,,,
2016,110101,110141002,06,21,379,379,379,,,,,,,,,,326,326,326,,,,,,,,,,67,67,67,,1,,,,,,,,16,16,16,,,,,,,,,,788,788,788,,1,,,,,,,,,,,,,,,
2016,110101,110141002,07,21,,,359,,,2,,,,,,,,,276,,1,41,,1,,,,,,,75,,,10,,,,,,,,,11,,,,,,,,,,,,721,,1,53,,1,,,,,,,,,,,,
2016,110101,110141002,08,21,444,444,444,,,,,,,,,,324,324,324,5,1,,,1,,,,,110,110,110,7,,,,,,,,,11,11,11,,,,,,,,,,889,889,889,12,1,,,1,,,,,,,,,,,,
2016,110101,110141002,09,21,480,480,480,,,,,,,,,,306,306,306,,,,,1,,,,,85,85,85,,,,,,,,,,9,9,9,,1,,,,,,,,880,880,880,,1,,,1,,,,,,,,,,,,
2016,110101,110141002,10,21,531,531,531,,,,,,,,,,350,350,350,,,,,1,,,,,90,90,90,,5,,,4,,,,,17,17,17,,2,,,,,,,,988,988,988,,7,,,5,,,,,,,818,,7785,7785,8603,7785
2016,110101,110141002,11,21,,344,344,,,,,,,,,,300,300,300,,,,,,,,,,94,94,94,,4,2,,1,,,,,4,4,4,,,,,,,,,,398,742,742,,4,2,,1,,,,,,,,,,,,
2016,110101,110141002,12,21,349,349,349,,,,,,,,,,271,271,271,,2,,,2,,,,,85,85,85,,,,,,,,,,9,9,9,,,,,,,,,,714,714,714,,2,,,2,,,,,,,,,,,,
2016,110101,110143033,01,21,,,,,,,,,,,,,,,2,,,,,,,,,,,13,,,,,,,,,,,,7,,,,,,,,,,,,20,2,,,,,,,,,,,,,,,,,
2016,110101,110143033,02,21,,,1,,,,,,,,,,,,4,,,,,,,,,,,10,,,,,,,,,,,,24,,,,,,,,,,,,34,5,,,,,,,,,,,,,,,,,
2016,110101,110143033,03,21,,,,,,,,,,,,,,,2,,,,,,,,,,,18,,,,,,,,,,,,15,,,,,,,,,,,,33,2,,,,,,,,,,,,,,,,,
2016,110101,110143033,04,21,,,,,,,,,,,,,,,2,,,,,,,,,,,11,,,,,,,,,,,,15,,,,,,,,,,,,26,2,,,,,,,,,,,,,,,,,
2016,110101,110143033,05,21,,,,,,,,,,,,,,,2,,,,,,,,,,,9,,,,,,,,,,,,13,,,,,,,,,,,,22,2,,,,,,,,,,,,,,,,,
2016,110101,110143033,06,21,,,,,,,,,,,,,,,1,,,,,,,,,,,15,,,,,,,,,,,,19,,,,,,,,,,,,34,1,,,,,,,,,,,,,,,,,
2016,110101,110143033,07,21,,,,,,,,,,,,,,,2,,,,,,,,,,,6,,,,,,,,,,,,11,,,,,,,,,,,,17,2,,,,,,,,,,,,,,,,,
2016,110101,110143033,08,21,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,7,,,,,,,,,,,,10,1,,,,,,,,,,,,,,,,,
2016,110101,110143033,09,21,,5,5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,11,,,,,,,,,,,,20,5,,,,,,,,,,,,,,,,,
2016,110101,110143033,10,21,,4,4,,,,,,,,,,,3,3,,,,,,,,,,,4,,,,,,,,,,,,19,,,,,,,,,,,,30,7,,,,,,,,,,,,,,,,,
2016,110101,110143033,11,21,,3,3,,,,,,,,,,,1,1,,,,,,,,,,,4,,,,,,,,,,,,7,,,,,,,,,,,,15,4,,,,,,,,,,,,,,,,,
2016,110101,110143033,12,21,,0,1,,,,,,,,,,,0,3,,,,,,,,,,,3,0,,,,,,,,,,,15,0,,,,,,,,,,,18,4,,,,,,,,,,,,,,,,,
2016,110105,110142111,01,21,,,51,,,,,,,,,,,,26,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,
2016,110105,110142111,02,21,,,38,,,,,,,,,,,,23,,,,,,,,,,,,7,,,,,,,,,,,,9,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,
2016,110105,110142111,03,21,,,22,,,,,,,,,,,,28,,,,,,,,,,,,12,,,,,,,,,,,,10,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,
2016,110105,110142111,04,21,,,24,,,,,,,,,,,,27,,,,,,,,,,,,6,,,,,,,,,,,,2,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,
2016,110105,110142111,05,21,,,28,,,,,,,,,,,,19,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
2016,110105,110142111,06,21,,,26,,,,,,,,,,,,14,,,,,,,,,,,,6,,,,,,,,,,,,3,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,
2016,110105,110142111,07,21,,,32,,,,,,,,,,,,12,,,,,,,,,,,,7,,,,,,,,,,,,2,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,
2016,110105,110142111,08,21,,,22,,,,,,,,,,,,18,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,
2016,110105,110142111,09,21,,,29,,,,,,,,,,,,13,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,
2016,110105,110142111,10,21,,,27,,,,,,,,,,,,12,,,,,,,,,,,,6,,,,,,,,,,,,1,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,
2016,110105,110142111,11,21,,,28,,,,,,,,,,,,17,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
2016,110218,110243042,01,21,10,28,10,,,,,,,,,,9,14,9,2,,,,2,,,,,4,13,4,,,,,,,,,,2,10,2,,,,,,,,,,25,65,25,2,,,,2,,,,,,,9,,6,6,15,6
2016,110218,110243042,02,21,12,24,12,,,,,,,,,,5,14,5,,,,,,,,,,2,11,2,,,,,,,,,,,9,,,,,,,,,,,19,58,19,,,,,,,,,,,,5,,2,2,7,2
2016,110218,110243042,03,21,7,26,7,,,,,,,,,,6,11,6,1,,,,1,,,,,2,5,2,,,,,,,,,,,7,,,,,,,,,,,15,49,15,1,,,,1,,,,,,,6,,2,2,8,2
2016,110218,110243042,04,21,16,29,16,,,,,,,,,,13,27,13,,,,,,,,,,4,11,4,,,,,,,,,,6,8,6,,,,,,,,,,39,75,39,,,,,,,,,,,,13,,10,10,23,10
2016,110218,110243042,05,21,12,30,12,,,,,,,,,,4,13,4,,,,,,,,,,2,24,2,,,,,,,,,,,11,,,,,,,,,,,18,78,18,,,,,,,,,,,,200,,2225,2225,2425,2225
2016,110218,110243042,06,21,7,16,7,,,,,,,,,,8,13,8,,,,,,,,,,2,8,2,,,,,,,,,,1,4,1,,,,,,,,,,18,41,18,,,,,,,,,,,,8,,3,3,11,3
2016,110218,110243042,07,21,13,29,13,,,,,,,,,,3,14,3,1,,,,1,,,,,1,13,1,,,,,,,,,,,7,,,,,,,,,,,17,63,17,1,,,,,,,,,,,3,,1,1,4,1
2016,110218,110243042,08,21,6,24,6,,,,,,,,,,7,13,7,1,,,,1,,,,,4,15,4,,,,,,,,,,,8,,,,,,,,,,,17,60,17,,,,,,,,,,,,7,,4,4,11,4
2016,110218,110243042,09,21,8,12,8,1,,,,1,,,,,7,23,7,,,,,,,,,,2,7,2,,,,,,,,,,,6,,,,,,,,,,,17,48,17,1,,,,1,,,,,,,7,,2,2,9,2
2016,110218,110243042,10,21,11,22,11,1,,,,1,,,,,4,15,4,3,,,,3,,,,,3,5,3,,,,,,,,,,1,8,1,,,,,,,,,,19,50,19,4,,,,4,,,,,,,206,,1100,1100,1306,1100
2016,110218,110243042,11,21,8,17,8,1,,,,1,,,,,10,19,10,1,,2,,1,,,,,3,10,3,,,,,,,,,,,7,,,,,,,,,,,21,53,21,2,,2,,,,,,,,,10,,3,3,13,
2016,110218,110243042,12,21,7,17,7,1,,,,1,,,,,4,10,4,2,,,,2,,,,,2,8,2,,,,,,,,,,4,9,4,1,,,,1,,,,,17,44,17,4,,,,4,,,,,,,4,,6,6,10,6
2016,110218,110243068,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110218,110243068,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,01,21,33,34,33,4,3,,,,,,,,37,38,37,2,1,,,,,,,,71,71,71,14,3,,,,,,,,94,94,94,20,3,,,,,,,,235,237,235,40,10,,,,,,,,,,,,,4,,4
2016,110301,110342013,02,21,25,25,25,3,1,,,,,,,,30,30,30,4,1,,1,,,,,,47,47,47,4,3,,,,,,,,69,69,69,9,,,,,,,,,171,171,171,20,5,,1,,,,,,,,,,,,,
2016,110301,110342013,03,21,18,18,18,1,1,0,,,,,,,63,63,63,5,4,,,,,,,,78,78,78,12,4,,1,,,,,,138,138,138,19,3,,,,,,,,297,297,297,37,12,,1,,,,,,,,,,,,,
2016,110301,110342013,04,21,13,14,13,3,,,,,,,,,28,29,28,4,,,,,,,,,38,38,38,4,3,,,,,,,,46,47,46,2,3,,,,,,,,125,128,125,13,6,,,,,,,,,,,,,,,
2016,110301,110342013,05,21,14,14,14,3,,,,,,,,,23,23,23,3,1,,,,,,,,41,41,41,4,4,,,,,,,,7,51,51,7,7,,,,,,,,85,129,129,17,12,,,,,,,,,,,,,,,
2016,110301,110342013,06,21,18,18,18,3,,,,,,,,,1,31,31,6,2,,,,,,,,56,56,56,6,3,,,,,,,,85,85,85,9,2,,,,,,,,160,190,190,24,7,,,,,,,,,,,,,,,
2016,110301,110342013,07,21,17,17,17,3,,,,,,,,,26,26,26,2,1,,,,,,,,83,83,83,6,4,,,,,,,,92,92,92,14,9,,,,,,,,218,218,218,25,14,,,,,,,,,,,,,11,,11
2016,110301,110342013,08,21,4,4,4,3,,,,,,,,,18,18,18,3,,,,,,,,,29,29,29,2,3,,,,,,,,13,13,13,,,,,,,,,,64,64,64,8,3,,,,,,,,,,,,,14,,14
2016,110301,110342013,09,21,11,11,11,4,1,,,,,,,,25,25,25,2,,,,,,,,,29,29,29,4,1,,,,,,,,32,32,32,6,1,,,,,,,,97,97,97,16,3,,,,,,,,,,,,,4,,4
2016,110301,110342013,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,12,21,21,21,21,6,1,,,,,,,,18,18,18,2,1,,,,,,,,42,42,42,7,3,,,,,,,,62,62,62,12,7,,,,,,,,143,143,143,27,12,,,,,,,,,,,,,10,,10
2016,110301,110342045,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,02,21,,12,,,,,,,,,,,2,23,,,,,,,,,,,1,31,,,,,,,,,,,1,17,,,,,,,,,,,4,83,,,,,,,,,,,,,,,,,,
2016,110301,110342045,03,21,,8,,,,,,,,,,,,53,,,,,,,,,,,1,30,,,,,,,,,,,1,37,,,,,,,,,,,2,128,,,,,,,,,,,,,,,,,,
2016,110301,110342045,04,21,,19,,,,,,,,,,,2,28,,,,,,,,,,,1,27,,,,,,,,,,,1,18,,,,,,,,,,,4,92,,,,,,,,,,,,,,,,,,
2016,110301,110342045,05,21,,6,,,,,,,,,,,,9,,1,,,,,,,,,,23,,1,,,,,,,,,,42,,2,,,,,,,,,,80,,4,,,,,,,,,,,,,,,,
2016,110301,110342045,06,21,,41,,1,,,,,,,,,,53,,1,,,,,,,,,,44,,3,,,,,,,,,,39,,1,,,,,,,,,,177,,6,,,,,,,,,,,,,,,,
2016,110301,110342045,07,21,,19,,,,,,,,,,,,23,,2,,,,,,,,,,34,,1,,,,,,,,,,16,,3,,,,,,,,,,92,,6,,,,,,,,,,,,,,,,
2016,110301,110342045,08,21,,5,,,,,,,,,,,,6,,1,,,,,,,,,,18,,,,,,,,,,,,12,,,,,,,,,,,,41,,1,,,,,,,,,,,,,,,,
2016,110301,110342045,09,21,,14,,1,,,,,,,,,,29,,1,,,,,,,,,,20,,,,,,,,,,,,18,,,,,,,,,,,,81,,2,,,,,,,,,,,,,,,,
2016,110301,110342045,10,21,,15,,1,,,,,,,,,,19,,1,,,,,,,,,,41,,,,,,,,,,,,23,,1,,,,,,,,,,98,,3,,,,,,,,,,,,,,,,
2016,110301,110342045,11,21,,18,,1,,,,,,,,,,19,,,,,,,,,,,,39,,1,,,,,,,,,,35,,1,,,,,,,,,,111,,3,,,,,,,,,,,,,,,,
2016,110301,110342045,12,21,,11,,1,,,,,,,,,,15,,,,,,,,,,,,22,,2,,,,,,,,,,19,,,,,,,,,,,,67,,3,,,,,,,,,,,,,,,,
2016,110302,110342010,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110303,110342009,01,21,,1,10,,,,,,,,,,,3,1,,,,,,,,,,,4,3,,,,,,,,,,,4,,,,,,,,,,,,12,14,,,,,,,,,,,,,,3,3,3,3
2016,110303,110342009,02,21,,3,6,1,,,,,,,,,,1,2,,,,,,,,,,,5,3,,,,,,,,,,,5,,,,,,,,,,,,14,11,1,,,,,,,,,,,1,,1,3,2,3
2016,110303,110342009,03,21,,1,10,,,,,,,,,,,4,1,,,,,,,,,,,4,1,,,,,,,,,,,4,1,,,,,,,,,,,13,13,,,,,,,,,,,,2,,,,2,
2016,110303,110342009,04,21,,2,6,,,,,,,,,,,4,4,,,,,,,,,,,8,1,,,,,,,,,,,4,1,,,,,,,,,,,18,12,,,,,,,,,,,,3,,2,4,5,4
2016,110303,110342009,05,21,,1,8,,,,,,,,,,,2,2,,,,,,,,,,,3,,,,,,,,,,,,2,1,,,,,,,,,,,8,11,,,,,,,,,,,,2,,2,2,4,2
2016,110303,110342009,06,21,,1,7,,,,,,,,,,,4,2,,,,,,,,,,,3,,,,,,,,,,,,10,2,1,,,,,,,,,,18,11,1,,,,,,,,,,,,,4,4,4,4
2016,110303,110342009,07,21,,2,5,,,,,,,,,,,3,2,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,,,,,,,17,7,,,,,,,,,,,,1,,1,2,2,2
2016,110303,110342009,08,21,,3,3,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,
2016,110303,110342009,09,21,,2,7,,,,,,,,,,,3,1,,,,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,,,12,8,,,,,,,,,,,,1,,,1,1,1
2016,110303,110342009,10,21,,5,5,,,,,,,,,,,1,,,,,,,,,,,,3,1,,,,,,,,,,,9,,,,,,,,,,,,18,6,,,,,,,,,,,,,,2,8,2,8
2016,110303,110342009,11,21,,1,3,,,,,,,,,,,1,4,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,,,,,,,10,7,,,,,,,,,,,,1,,,,1,
2016,110303,110342009,12,21,,2,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,4,,,,,,,,,,,,8,2,,,,,,,,,,,,,,1,2,1,2
2016,110303,110343008,02,21,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,,
2016,110303,110343008,03,21,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,2,2,2,,,,,,,,,,4,4,4,,,,,,,,,,8,8,8,,,,,,,,,,,,,,,,,
2016,110303,110343008,06,21,2,2,2,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,3,3,3,,,,,,,,,,7,7,7,,,,,,,,,,,,,,,,,
2016,110303,110343008,07,21,2,2,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,2,7,2,,,,,,,,,,,,,,,,,
2016,110303,110343008,08,21,,,,,,,,,,,,,1,1,1,,,,,,,,,,2,2,2,,,,,,,,,,4,4,4,,,,,,,,,,7,7,7,,,,,,,,,,,,,,,,,
2016,110303,110343008,09,21,2,2,2,,,,,,,,,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,,,4,4,4,,,,,,,,,,8,8,8,,,,,,,,,,,,,,,,,
2016,110303,110343008,10,21,3,3,3,,,,,,,,,,1,1,1,,,,,,,,,,6,6,6,,,,,,,,,,1,1,1,,,,,,,,,,11,11,11,,,,,,,,,,,,,,,,,
2016,110303,110343008,12,21,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,
2016,110304,110342067,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110304,110343065,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,01,21,,5,51,,,,,,,,,,,9,12,3,,,,,,,,,,12,4,2,,,,,,,,,,11,,,,,,,,,,,,37,67,5,,,,,,,,,,,,,,,,
2016,110305,110342014,02,21,,13,37,,,,,,,,,,,11,13,,,,,,,,,,,12,3,,,,,,,,,,,20,4,,,,,,,,,,,56,57,,,,,,,,,,,,,,,5,,5
2016,110305,110342014,03,21,,18,58,,,,,,,,,,,20,20,,,,,,,,,,,12,2,,,,,,,,,,,18,1,,,,,,,,,,,68,81,,,,,,,,,,,,,,,13,,13
2016,110305,110342014,04,21,,17,39,1,,,,,,,,,,10,8,1,,,,,,,,,,10,,3,,,,,,,,,,12,1,,,,,,,,,,,49,48,5,,,,,,,,,,,,,,12,,12
2016,110305,110342014,05,21,,34,35,4,1,,,,,,,,,6,11,,,,,,,,,,,15,7,,,,,,,,,,,20,12,,,,,,,,,,,75,65,4,1,,,,,,,,,,,,,17,,17
2016,110305,110342014,06,21,,2,37,,,,,,,,,,,15,18,,,,,,,,,,,19,4,,,,,,,,,,,23,,,,,,,,,,,,59,59,,,,,,,,,,,,,,,,,
2016,110305,110342014,07,21,,5,35,,,,,,,,,,,12,15,,,,,,,,,,,22,,,,,,,,,,,,20,,,,,,,,,,,,59,50,,,,,,,,,,,,,,,17,,17
2016,110305,110342014,08,21,,10,47,,,,,,,,,,,12,9,,,,,,,,,,,11,1,1,,,,,,,,,,15,1,,,,,,,,,,,48,58,1,,,,,,,,,,,,,,,,
