cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CPN,cCPN1,cCPN1_FAF,cCPN1_MID,cCPN1_M18a,cCPN1_M4m,c4CPN,cTPI3,cVAT2PLUS,cP4mALB,cCPN1SYPH,cCPN1SYPHP,cCPN1SP3BP,cCPN14mSY,cCPN14mSYP,cCPN14mS1BP,cCPN1_TVIH,cCPNI_TVIHR,cCPN1_VIHP
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,05,21,,,,,,,,,,,,,,,,,,,
2015,210101,210142005,06,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,04,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,05,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,07,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,08,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,09,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,10,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,11,21,,,,,,,,,,,,,,,,,,,
2015,210101,210143014,12,21,,,,,,,,,,,,,,,,,,,
2015,210202,210251003,05,21,25,8,8,0,1,0,8,0,13,25,0,0,0,0,0,0,0,0,0
2015,210202,210251003,06,21,21,8,8,0,2,0,6,6,5,21,0,0,0,0,0,0,0,0,0
2015,210202,210251003,07,21,25,13,13,0,5,5,4,5,6,20,0,0,0,0,0,0,0,0,0
2015,210202,210251003,08,21,24,10,10,0,2,4,2,3,9,20,0,0,0,0,0,0,0,0,0
2015,210202,210251003,09,21,20,4,4,0,0,0,3,8,9,20,0,0,0,0,0,0,0,0,0
2015,210202,210251003,10,21,24,14,14,14,5,0,3,8,5,24,,,,,,,,,
2015,210202,210251003,11,21,18,6,6,6,2,0,3,7,7,18,0,0,0,0,0,0,0,0,0
2015,210202,210251003,12,21,17,7,7,7,2,2,3,0,9,15,0,0,0,0,0,0,0,0,0
2015,220206,220241012,02,21,17,4,,,,,5,,5,6,,,,,,,5,5,
2015,220206,220241012,03,21,17,7,,7,,4,1,11,,3,,,,,,,6,6,
2015,220206,220241012,04,21,27,9,,9,1,1,6,,5,11,,,,,,,,,
2015,220206,220241012,05,21,22,8,,8,1,1,2,,7,8,7,2,,,,,5,5,
2015,220206,220241012,06,21,20,3,,3,1,1,5,,10,4,1,,,,,,1,1,
2015,220206,220241012,07,21,25,6,,6,,1,9,0,9,4,6,,,,,,6,6,
2015,220206,220241012,08,21,25,11,,11,1,2,3,,7,11,11,,,2,,,11,11,0
2015,220206,220241012,09,21,30,7,,7,,,4,,12,10,7,,,,,,7,7,
2015,220206,220241012,10,21,30,6,,6,,,9,,6,6,6,,,,,,6,6,
2015,220206,220241012,11,21,30,10,1,10,1,2,7,,5,9,10,,,2,,,10,10,
2015,220206,220241012,12,21,27,4,3,4,1,1,7,,,4,4,,,,,,4,4,
2015,340108,340141014,07,21,77,21,21,0,2,4,13,0,33,22,,,,,,,,,
2015,340108,340141014,08,21,51,15,5,0,3,5,9,22,21,14,,,,,,,,,
2015,340108,340141014,09,21,77,35,12,,6,3,11,18,23,32,,,,,,,,,
2015,340108,340141014,10,21,61,18,18,8,4,3,7,15,84,168,,,,,,,,,
2015,340108,340141014,11,21,66,24,4,18,7,4,6,21,41,23,,,,,,,,,
2015,340108,340141014,12,21,77,22,9,16,3,3,12,8,43,20,,,,,,,,,
2015,340111,340143018,07,21,58,23,23,0,5,5,7,0,17,20,,,,,,,,,
2015,340111,340143018,08,21,44,14,13,,3,6,6,2,8,3,,,,,,,,,
2015,340111,340143018,09,21,43,14,12,,2,3,4,,9,3,,,,,,,,,
2015,340111,340143018,10,21,54,22,22,,5,1,12,,21,27,,,,,,,,,
2015,340111,340143018,11,21,55,21,21,4,4,8,7,0,15,16,,,,,,,,,
2015,340111,340143018,12,21,70,19,19,10,4,6,10,0,36,15,,,,,,,,,
2015,340112,340141020,07,21,92,31,31,0,2,9,38,0,0,22,31,31,,,,,,,
2015,340112,340141020,08,21,118,44,44,0,8,10,46,15,77,34,23,2,2,10,2,2,44,44,0
2015,340112,340141020,09,21,90,41,35,0,4,8,39,39,65,37,41,,,,,,41,,
2015,340112,340141020,10,21,135,49,28,0,11,15,42,42,78,34,,,,,,,49,49,
2015,340112,340141020,11,21,96,26,24,26,4,8,29,21,69,18,,,,,,,26,26,0
2015,340112,340141020,12,21,88,34,26,34,5,8,32,24,73,26,,,,,,,34,34,
2015,340115,340143026,07,21,105,33,33,0,25,9,10,0,0,31,,,,,,,,,
2015,340115,340143026,08,21,118,29,16,,8,12,17,,,25,,,,,,,,,
2015,340115,340143026,09,21,85,27,13,,8,11,9,12,,30,,,,,,,,,
2015,340115,340143026,10,21,87,28,20,0,19,8,10,15,0,27,,,,,,,,,
2015,340115,340143026,11,21,84,13,7,,3,8,9,11,,8,,,,,,,,,
2015,340115,340143026,12,21,41,8,4,,8,7,5,14,,13,,,,,,,,,
2015,340116,340141027,07,21,8,4,,0,,,,,,,,,,,,,,,
2015,340116,340141027,08,21,15,8,0,0,3,2,0,2,9,6,0,0,0,0,0,0,0,0,0
2015,340116,340141027,09,21,37,26,,,7,8,2,6,28,18,16,,,8,,,,,
2015,340116,340141027,10,21,39,20,,,5,4,1,4,27,37,,,,,,,,,
2015,340116,340141027,11,21,28,5,3,,1,1,2,8,20,2,,,,,,,,,
2015,340116,340151028,07,21,14,6,6,0,0,3,0,,0,,,,,,,,,,
2015,340116,340151028,08,21,40,16,,,4,8,5,,17,,16,2,,,,,16,16,0
2015,340116,340151028,09,21,40,12,,,5,6,6,2,17,,12,2,,6,1,,12,12,
2015,340116,340151028,10,21,52,12,,3,1,7,9,9,22,40,12,,,7,,,,,
2015,340116,340151028,11,21,35,8,8,8,1,5,5,8,21,25,8,1,,1,,,8,8,0
2015,340116,340151028,12,21,20,4,1,,3,4,10,1,12,0,4,,,,,,4,4,
2015,340118,340141030,07,21,29,8,8,0,2,0,3,,8,6,,,,,,,,,
2015,340118,340141030,08,21,48,21,20,0,11,1,9,3,11,10,,,,,,,,,
2015,340118,340141030,09,21,70,27,6,0,13,0,12,14,18,24,,,,,,,,,
2015,340118,340141030,10,21,14,14,9,6,7,2,8,14,16,12,14,,,,,,,,
2015,340118,340141030,11,21,31,7,7,7,3,5,3,8,12,13,17,,,,,,,,
2015,340118,340141030,12,21,17,17,3,14,5,5,7,19,12,13,13,1,,,,,,,
2015,340118,340142031,07,21,55,24,24,0,8,3,12,,,23,,,,,,,,,
2015,340118,340142031,08,21,40,14,14,,2,2,10,,12,12,,,,,,,,,
2015,340118,340142031,09,21,35,10,10,,10,3,12,,15,25,,,,,,,,,
2015,340118,340142031,10,21,35,16,15,16,9,1,10,,10,15,,,,,,,,,
2015,340118,340142031,11,21,46,18,14,,8,4,20,,10,14,,,,,,,,,
2015,340118,340142031,12,21,31,9,0,0,8,1,6,0,7,8,,,,,,,,,
2015,340302,340351006,09,21,32,8,8,,3,,,11,12,8,8,,,,,,8,,
2015,340302,340351006,10,21,41,11,11,,4,,2,2,3,11,11,,,,,,11,11,
2015,340302,340351006,11,21,38,18,18,18,5,6,6,6,5,12,18,,,,,,18,18,
2015,340302,340351006,12,21,36,24,24,24,9,6,1,3,,24,24,,,,,,24,24,
2015,510101,510142009,04,21,13,2,2,0,0,0,5,0,6,4,2,0,0,0,0,0,0,0,0
2015,510101,510142009,05,21,11,3,3,0,0,0,4,0,5,6,3,0,,,,,0,,
2015,510101,510142009,06,21,7,2,2,2,0,0,3,0,3,4,2,0,,,,,0,,
2015,510101,510142009,07,21,8,3,3,3,0,0,3,0,2,4,3,0,,,,,0,,
2015,510101,510142009,08,21,9,3,3,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0
2015,510101,510142009,09,21,10,3,3,0,0,0,2,0,4,4,3,0,,,,,0,,
2015,510101,510142009,10,21,6,2,2,0,0,0,2,0,0,3,2,0,,,,,0,,
2015,510101,510142009,11,21,7,3,3,0,1,1,1,0,4,5,3,0,0,1,0,0,0,0,0
2015,510101,510142009,12,21,6,2,2,0,0,1,2,0,3,3,2,0,0,1,0,,0,,
2015,510213,510251028,05,21,12,10,2,,,1,1,0,12,5,3,1,1,1,1,1,3,3,0
2015,510213,510251028,06,21,9,4,4,,,1,,,5,5,7,1,,,,,4,4,0
2015,510213,510251028,07,21,10,4,4,0,0,1,0,0,5,6,4,0,0,1,0,0,4,4,0
2015,510213,510251028,08,21,12,7,7,0,1,2,2,0,5,7,7,0,0,2,0,0,7,7,0
2015,510213,510251028,09,21,15,8,8,0,1,6,3,,11,8,8,1,1,0,0,0,8,8,0
2015,510213,510251028,10,21,16,5,5,0,0,3,3,0,9,10,5,1,1,3,0,0,5,5,0
2015,510213,510251028,11,21,14,6,6,0,1,4,3,0,8,5,6,1,1,4,0,0,6,6,0
2015,510213,510251028,12,21,10,2,2,,,1,2,0,6,3,2,0,0,1,0,0,2,2,0
2015,510213,510251029,05,21,21,10,10,0,0,2,5,0,8,19,10,0,0,2,0,0,10,10,0
2015,510213,510251029,06,21,11,3,3,0,1,1,0,0,6,2,3,0,,1,0,,3,3,0
2015,510213,510251029,07,21,12,5,0,0,1,5,1,,8,0,5,0,0,5,0,0,5,5,0
2015,510213,510251029,08,21,12,11,11,,2,1,,,1,10,11,0,0,1,0,0,11,11,0
2015,510213,510251029,09,21,16,8,8,0,3,4,3,3,5,4,8,0,0,4,0,0,8,8,0
2015,510213,510251029,10,21,22,10,10,0,3,4,3,3,12,18,10,0,0,4,0,0,10,10,0
2015,510213,510251029,11,21,6,1,1,0,0,1,2,2,4,2,1,0,0,1,0,0,1,1,0
2015,510213,510251029,12,21,11,6,6,,2,3,2,2,4,3,6,0,0,3,0,0,6,6,0
2015,510618,510641022,04,21,60,25,25,0,3,6,5,0,32,50,25,0,0,6,0,0,25,0,0
2015,510618,510641022,05,21,48,27,27,0,3,4,2,0,33,44,27,0,0,4,0,0,25,0,0
2015,510618,510641022,06,21,107,48,38,0,14,21,19,0,47,51,48,0,0,21,0,0,48,0,0
2015,510618,510641022,07,21,146,56,56,0,2,28,38,0,52,60,56,0,0,2,0,0,56,0,0
2015,510618,510641022,08,21,80,35,35,0,10,11,7,0,55,40,35,0,0,11,0,0,35,0,0
2015,510618,510641022,09,21,75,32,32,0,3,8,4,0,0,67,32,0,0,8,0,0,35,0,0
2015,510618,510641022,10,21,27,25,25,0,6,1,2,0,23,32,25,0,0,1,0,0,25,0,0
2015,510618,510641022,11,21,85,47,47,0,7,9,2,0,0,76,47,0,0,9,0,0,47,0,0
2015,510618,510641022,12,21,44,18,18,0,3,6,0,0,24,38,18,0,0,6,0,0,18,0,0
2015,520102,520142005,05,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,06,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,07,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,08,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,09,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,10,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,11,21,,,,,,,,,,,,,,,,,,,
2015,520102,520142005,12,21,,,,,,,,,,,,,,,,,,,
2015,520102,520153007,05,21,,,,,,,,,,,,,,,,,,,
2015,520102,520153007,06,21,,,,,,,,,,,,,,,,,,,
2015,520102,520153007,07,21,,,,,,,,,,,,,,,,,,,
2015,520102,520153007,08,21,,,,,,,,,,,,,,,,,,,
2015,520102,520153007,09,21,,,,,,,,,,,,,,,,,,,
2015,520102,520153007,10,21,1,,,,,,,,,,,,,,,,,,
2015,520102,520153007,12,21,,,,,,,,,,,,,,,,,,,
2015,520104,520151011,05,21,94,43,,,5,1,9,,51,42,,,,,,,33,33,
2015,520104,520151011,06,21,98,28,,28,6,5,16,,51,35,,,,,,,,,
2015,520104,520151011,07,21,74,25,,,6,5,,,4,20,,,,,,,,,
2015,520104,520151011,08,21,74,58,,,4,,,,18,20,,,,,,,58,58,
2015,520104,520151011,09,21,62,26,,,9,,10,,21,39,3,,,,,,14,14,
2015,520104,520151011,10,21,99,35,,,7,,4,,22,66,,,,,,,,,
2015,520104,520151011,11,21,110,38,,16,14,,21,,10,78,,,,,,,,,
2015,520104,520151011,12,21,60,22,20,22,2,,15,,,55,22,,,,,,,,
2015,520502,520541003,06,21,33,33,,,4,16,28,,22,63,,,,,,,29,29,0
2015,520502,520541003,07,21,148,54,,,9,54,26,,17,35,,,,,,,,,
2015,520502,520541003,08,21,28,24,,,5,9,23,,15,28,,,,,,,16,16,0
2015,520502,520541003,09,21,48,48,,,6,5,11,,37,25,48,,,,,,39,39,0
2015,520502,520541003,10,21,132,46,,,8,11,8,,25,45,19,,,6,,,39,39,0
2015,520502,520541003,11,21,92,92,,,6,10,4,,4,27,23,,,8,,,26,26,0
2015,520502,520541003,12,21,44,44,,,3,16,14,,13,26,,,,,,,44,44,
2015,520502,520551005,06,21,15,2,2,,1,2,2,3,3,3,,,,,,,,,
2015,520502,520551005,07,21,6,1,,,1,1,2,,3,,,,,,,,,,
2015,520502,520551005,08,21,16,2,,,2,2,2,,5,1,,,,,,,,,
2015,520502,520551005,09,21,18,6,,,2,2,3,,5,,,,,,,,,,
2015,520502,520551005,10,21,15,5,1,5,4,2,,,2,4,,,,,,,,,
2015,520502,520551005,11,21,7,1,,,1,1,1,,3,1,,,,,,,,,
2015,520502,520551005,12,21,14,4,3,,2,1,5,,,,,,,,,,,,
2015,520507,520551023,06,21,45,14,13,14,1,6,7,,34,34,,,,,,,3,3,0
2015,520507,520551023,07,21,73,16,9,16,1,6,10,,53,23,,,,,,,16,16,0
2015,520507,520551023,08,21,46,17,12,17,3,5,14,,29,8,,,,,,,17,17,0
2015,520507,520551023,09,21,41,14,14,14,,11,7,,32,11,14,,,,,,14,14,0
2015,520507,520551023,10,21,39,18,17,18,3,8,7,,28,11,,,,,,,18,18,0
2015,520507,520551023,11,21,38,14,11,14,1,3,9,4,24,35,14,0,,3,,,,,
2015,520507,520551023,12,21,39,5,2,5,2,,4,4,12,33,5,,,,,,5,5,0
2015,520518,520541045,06,21,200,67,67,67,5,19,29,,37,42,,,,,,,67,67,0
2015,520518,520541045,07,21,254,93,93,,8,18,36,,36,75,60,0,,,,,93,93,0
2015,520518,520541045,08,21,192,69,69,,4,11,27,,42,48,,,,,,,67,67,0
2015,520518,520541045,09,21,232,81,81,,16,16,36,22,51,59,,,,,,,80,80,0
2015,520518,520541045,10,21,273,109,109,,14,26,23,14,71,84,,,,,,,105,105,0
2015,520518,520541045,11,21,171,78,78,,7,35,25,,44,38,181,47,2,,,,,,
2015,520518,520541045,12,21,200,70,70,,3,8,24,,37,52,36,1,,1,,,70,70,
2015,520518,520543051,09,21,,,,,,,,,,,,,,,,,,,
2015,520518,520543051,10,21,,,,,,,,,,,,,,,,,,,
2015,520521,520541061,06,21,58,25,16,25,3,3,6,28,30,21,,,,,,,16,16,0
2015,520521,520541061,07,21,136,50,50,,9,5,15,,86,40,14,0,,,,,31,31,0
2015,520521,520541061,08,21,107,37,10,,9,1,10,,56,23,16,0,,,,,29,29,0
2015,520521,520541061,09,21,118,36,30,,3,4,8,,47,26,,,,,,,24,24,0
2015,520521,520541061,10,21,94,27,19,,2,1,12,,61,46,,,,,,,7,7,0
2015,520521,520541061,11,21,69,21,20,,,,9,3,48,,,,,,,,20,20,0
2015,520521,520541061,12,21,91,34,30,,10,2,11,3,36,18,9,,,,,,34,34,0
2015,610408,610441008,07,21,2,,,,,,1,,,,,,,,,,,,
2015,610408,610441008,08,21,6,4,2,,1,,,,4,,,,,,,,,,
2015,610408,610441008,09,21,3,2,2,,1,,,,1,,,,,,,,,,
2015,610408,610441008,10,21,10,,,,,,,,4,,,,,,,,,,
2015,610408,610441008,11,21,2,2,2,2,1,,,,,1,2,,,,,,,,
2015,610408,610441008,12,21,5,3,3,3,2,,1,,,1,3,,,,,,,,
2015,610709,610751026,11,21,83,43,24,,18,13,11,,25,16,,,,,,,,,
2015,610709,610751026,12,21,32,5,3,,,1,1,,,4,,,,,,,,,
2015,640105,640143022,04,21,3,3,,,3,3,,,,2,3,3,,3,3,3,3,3,0
2015,640105,640143022,05,21,,,,,,,,,,,,,,,,,,,
2015,640105,640143022,06,21,10,6,,,,4,2,,4,6,6,0,,,,,6,6,0
2015,640105,640143022,07,21,9,3,0,0,0,1,0,0,0,4,3,0,0,1,0,0,3,3,0
2015,640105,640143022,08,21,7,2,1,0,0,1,1,0,0,2,2,0,0,1,0,0,2,2,0
2015,640105,640143022,09,21,6,1,0,0,0,1,4,0,0,5,1,0,0,1,0,0,1,1,0
2015,640105,640143022,10,21,10,2,,,,2,5,,,8,2,0,,2,0,,,,
2015,640105,640143022,11,21,3,1,0,0,0,1,1,0,0,2,1,0,0,1,0,0,1,1,0
2015,640105,640143022,12,21,5,1,1,0,0,0,1,0,1,5,1,0,,,,,1,1,0
2016,110301,110342013,01,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,04,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,06,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,07,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,08,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342013,09,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,05,21,,,,,,,,,,,,,,,,,,,
2016,110301,110342045,08,21,,,,,,,,,,,,,,,,,,,
2016,110303,110342009,01,21,19,5,5,1,,2,8,,2,4,,,,,,,,,
2016,110303,110342009,02,21,26,7,7,1,1,3,11,,2,2,,,,,,,,,
2016,110303,110342009,03,21,22,3,3,,,1,3,,3,1,,,,,,,,,
2016,110303,110342009,04,21,30,11,11,3,,7,9,,3,,,,,,,,,,
2016,110303,110342009,05,21,19,3,3,3,,,65,,,6,,,,,,,,,
2016,110303,110342009,06,21,25,3,3,3,,,11,,1,3,,,,,,,,,
2016,110303,110342009,07,21,13,3,3,3,,1,4,,2,,,,,,,,,,
2016,110303,110342009,08,21,27,8,8,1,,3,,12,2,1,,,,,,,,,
2016,110303,110342009,09,21,23,5,5,1,1,1,12,,,2,,,,,,,,,
2016,110303,110342009,10,21,14,4,3,,1,3,3,,,,1,,,,,,,,
2016,110303,110342009,11,21,15,7,7,,1,,2,,7,,,,,,,,,,
2016,110303,110342009,12,21,23,5,2,,,3,12,,,2,,,,,,,,,
2016,110303,110343008,01,21,1,,,,,,,,,1,,,,,,,,,
2016,110303,110343008,02,21,5,1,1,,,,,,,,,,,,,,,,
2016,110303,110343008,03,21,,,,,,,,,,,,,,,,,,,
2016,110303,110343008,04,21,15,1,,,,,,,,1,,,,,,,,,
2016,110303,110343008,05,21,22,1,1,,,,,,,,,,,,,,,,
2016,110303,110343008,06,21,1,1,1,,,,,,,,,,,,,,,,
2016,110303,110343008,07,21,1,1,,,,,,,,1,,,,,,,,,
2016,110303,110343008,08,21,2,,,,,,,,2,1,1,,,,,,,,
2016,110303,110343008,09,21,2,,,,,,,,2,1,1,,,,,,,,
2016,110303,110343008,10,21,2,,,,,,,,2,,,,,,,,,,
2016,110303,110343008,11,21,1,1,,,,,,,1,,,,,,,,,,
2016,110304,110343065,03,21,1,1,1,,,1,,,,1,,,,,,,,,
2016,110305,110342014,01,21,2,2,2,,,2,,,,,,,,,,,,,
2016,110305,110342014,02,21,3,2,2,,,,,,,,,,,,,,,,
2016,110305,110342014,03,21,4,2,2,,,,,,,,,,,,,,,,
2016,110305,110342014,04,21,3,,,,,,,,1,1,,,,,,,,,
2016,110305,110342014,05,21,8,4,4,,1,,,,,,,,,,,,,,
2016,110305,110342014,06,21,6,2,2,,1,,,,3,,,,,,,,,,
2016,110305,110342014,07,21,7,1,1,,,,,,1,,,,,,,,,,
2016,110305,110342014,08,21,11,4,4,,,3,1,,,,,,,,,,,,
2016,110305,110342014,09,21,8,2,2,,,,3,,1,,,,,,,,,,
2016,110305,110342014,10,21,12,2,2,,,,3,,1,,,,,,,,,,
2016,110305,110342014,11,21,,,,,,,,,,,,,,,,,,,
2016,110305,110342014,12,21,6,3,3,,,,2,,,,,,,,,,,,
2016,110305,110342015,01,21,6,3,2,,,,,,,,3,,,,,,,,
2016,110305,110342015,03,21,9,4,3,,,1,,,,4,4,,,,,,,,
2016,110305,110342015,04,21,3,2,,,,,,,,,2,,,,,,,,
2016,110305,110342015,05,21,15,10,,,,,,,,,10,,,,,,10,10,
2016,110305,110342015,06,21,12,8,,,,,1,,,4,,,,,,,8,,
2016,110305,110342015,07,21,11,7,,,,,,,,,7,,,,,,,,
2016,110305,110342015,08,21,11,2,,,,,,,,,2,1,1,,,,2,2,
2016,110305,110342015,09,21,9,2,,,,,,,,,2,,,,,,2,2,
2016,110305,110342015,10,21,6,5,5,,,1,,,,,5,,,,,,,,
2016,110305,110342015,11,21,26,3,3,,,,1,,1,1,,,,,,,,,
2016,110305,110342066,07,21,15,5,5,,,2,4,,,4,5,,,,,,5,5,
2016,110305,110342066,08,21,22,12,12,,,10,10,,9,10,12,,,,,,12,,
2016,110305,110342066,09,21,6,1,1,,,,5,,,4,,,,,,,,,
2016,110305,110342066,11,21,35,15,15,,10,12,8,,,15,,,,,,,,,
2016,110305,110342066,12,21,30,14,14,,2,6,10,,,14,,,,,,,,,
2016,110305,110352017,08,21,,,,,,,,,,,,,,,,,,,
2016,110306,110343024,02,21,,,,,,,,,,,,,,,,,,,
2016,110307,110342026,01,21,22,15,9,,7,,,6,8,,,,,,,,15,15,
2016,110307,110342026,02,21,27,14,11,,1,4,2,,5,10,,,,,,,11,11,
2016,110307,110342026,03,21,24,14,10,,,3,1,,5,6,,,,,,,10,10,
2016,110307,110342026,04,21,28,10,9,,1,3,1,,1,3,,,,,,,5,5,
2016,110307,110342026,05,21,39,14,11,,3,7,6,,1,7,,,,,,,12,12,
2016,110307,110342026,06,21,38,13,13,,2,6,4,,3,4,,,,,,,13,13,
2016,110307,110342026,07,21,32,17,15,,1,5,7,27,,,11,,,,,,7,7,
2016,110307,110342026,08,21,34,14,12,,1,6,2,,7,7,,,,,,,,,
2016,110307,110342026,09,21,39,14,11,,2,4,2,,6,6,,,,,,,,,
2016,110307,110342026,10,21,34,17,17,,1,7,4,,5,7,,,,,,,,,
2016,110307,110342026,11,21,30,8,7,,,,4,2,,4,8,,,,,,,,
2016,110307,110342026,12,21,40,17,13,,2,7,8,,2,5,10,,,,,,10,,
2016,110307,110342027,01,21,141,48,48,,2,1,18,,24,39,,,,,,,,,
2016,110307,110342027,02,21,141,38,38,,,6,20,,99,29,,,,,,,,,
2016,110307,110342027,03,21,165,38,38,,1,2,37,,134,36,,,,,,,,,
2016,110307,110342027,04,21,155,45,45,,1,1,20,,116,31,,,,,,,,,
2016,110307,110342027,05,21,145,25,25,,3,,18,,121,29,,,,,,,,,
2016,110307,110342027,06,21,155,43,43,,3,5,27,,117,21,,,,,,,,,
2016,110307,110342027,07,21,128,29,29,,1,4,24,,98,15,,,,,,,,,
2016,110307,110342027,08,21,142,22,22,,2,6,44,,105,61,,,,,,,,,
2016,110307,110342027,09,21,135,33,33,,,5,32,,130,102,,,,,,,,,
2016,110307,110342027,10,21,135,32,27,,6,2,37,,99,122,,,,,,,,,
2016,110307,110342027,11,21,140,26,15,,3,8,22,,78,27,,,,,,,,,
2016,110307,110342027,12,21,116,30,21,,6,10,20,,16,25,,,,,,,,,
2016,110307,110342059,01,21,8,2,2,,1,,4,,7,7,,,,,,,,,
2016,110307,110342059,02,21,2,2,,,,2,,,,1,,,,,,,,,
2016,110307,110342059,03,21,7,2,,,,,1,,1,3,,,,,,,,,
2016,110307,110342059,04,21,8,3,3,,,,1,,7,4,,,,,,,,,
2016,110307,110342059,05,21,9,2,1,,1,,,,4,4,,,,,,,,,
2016,110307,110342059,06,21,12,3,1,,,,,,,,,,,,,,,,
2016,110307,110342059,07,21,10,4,3,,1,,2,,1,1,1,,,,,,,,
2016,110307,110342059,08,21,10,4,4,4,1,,1,,5,2,,,,,,,,,
2016,110307,110342059,09,21,6,6,4,,,,3,,4,3,,,,,,,,,
2016,110307,110342059,10,21,7,2,2,,1,2,,,3,3,2,,,2,,,,,
2016,110307,110342059,11,21,7,1,1,,,1,1,,6,5,4,,,,,,4,,
2016,110307,110342059,12,21,7,1,1,,1,1,,,,6,1,,,1,,,1,,
2016,110307,110342063,01,21,2,,,,,,1,,1,,,,,,,,,,
2016,110307,110342063,02,21,1,,,,,,,,1,,,,,,,,,,
2016,110307,110342063,03,21,2,,,,,,2,,,,,,,,,,,,
2016,110307,110342063,04,21,4,4,2,,,2,,,,,,,,,,,,,
2016,110307,110342063,05,21,2,1,1,,1,,1,,,,,,,,,,,,
2016,110307,110342063,06,21,1,,,,,,,,1,,,,,,,,,,
2016,110307,110342063,07,21,1,,,,,,,,,,,,,,,,,,
2016,110307,110342063,08,21,2,1,1,,,,,,2,1,,,,,,,,,
2016,110307,110342063,09,21,1,,,,,,,,1,1,,,,,,,,,
2016,110307,110342063,10,21,1,,,,,,1,,,,,,,,,,,,
2016,110307,110342063,11,21,1,1,,,,1,,,,,1,,,,,,1,,
2016,110307,110342063,12,21,1,,,,,,1,,,,,,,,,,,,
2016,110307,110343029,01,21,75,21,5,,,16,8,,4,13,21,,,,,,21,21,
2016,110307,110343029,02,21,68,21,6,,,15,14,,6,8,20,,,,,,20,20,
2016,110307,110343029,03,21,68,12,1,,,10,10,,10,18,11,,,,,,11,11,
2016,110307,110343029,04,21,75,16,1,,,15,18,,4,14,16,,,,,,16,16,
2016,110307,110343029,05,21,61,17,3,,,13,14,,7,6,11,,,,,,11,11,
2016,110307,110343029,06,21,54,13,1,,,12,6,,5,12,13,,,12,,,12,12,
2016,110307,110343029,07,21,53,17,17,,,15,14,,23,10,17,,,15,,,,,
2016,110307,110343029,08,21,55,13,6,,,7,8,,1,26,10,,,7,,,,,
2016,110307,110343029,09,21,55,18,5,,,13,10,,5,11,14,,,13,,,,,
2016,110307,110343029,10,21,49,15,5,,,10,8,,5,11,10,,,10,,,,,
2016,110307,110343029,11,21,52,20,5,,1,15,5,,,8,18,1,,15,1,,,,
2016,110307,110343029,12,21,57,16,6,,,8,4,,6,14,14,,,8,,,5,,
2016,110307,110343030,01,21,49,21,2,,,7,,,,,,,,,,,,,
2016,110307,110343030,02,21,47,25,,,1,9,,,,,,,,,,,,,
2016,110307,110343030,03,21,51,20,,,2,4,20,,,,,,,,,,,,
2016,110307,110343030,04,21,54,27,2,,,2,,,,,2,,,,,,2,,
2016,110307,110343030,05,21,48,19,3,,2,2,,,,2,4,,,,,,,,
2016,110307,110343030,06,21,49,14,4,,,1,,,,,,,,,,,,,
2016,110307,110343030,07,21,25,14,4,,,3,14,,,,4,,,,,,,,
2016,110307,110343030,08,21,46,23,,,,3,,,,3,2,,,,,,2,,
2016,110307,110343030,09,21,48,27,3,,,6,,,,,4,,,,,,4,,
2016,110307,110343030,10,21,58,34,4,,1,7,,,,,,,,,,,,,
2016,110307,110343030,11,21,58,30,4,,,4,,,,,,,,,,,,,
2016,110307,110343030,12,21,62,18,5,,,1,18,,,,,,,,,,,,
